,train,val,test
0,normal_001,patient_095_node_3,patient_049_node_0
1,patient_006_node_0,normal_063,test_042
2,test_022,patient_040_node_3,normal_026
3,patient_035_node_4,patient_054_node_2,patient_005_node_0
4,patient_066_node_2,patient_038_node_3,normal_152
5,patient_069_node_2,patient_089_node_4,patient_035_node_2
6,patient_015_node_4,normal_157,patient_053_node_1
7,patient_045_node_1,patient_079_node_1,normal_070
8,,patient_076_node_0,patient_081_node_0
9,,patient_064_node_2,test_035
10,,patient_061_node_2,normal_116
11,,normal_012,patient_034_node_2
12,,patient_090_node_3,patient_091_node_1
13,,patient_093_node_2,patient_078_node_3
14,,normal_020,patient_007_node_1
15,,patient_039_node_2,patient_058_node_2
16,,normal_153,patient_042_node_0
17,,patient_088_node_2,patient_083_node_3
18,,normal_124,patient_045_node_2
19,,normal_059,normal_031
20,,patient_011_node_3,normal_007
21,,patient_020_node_0,patient_042_node_2
22,,patient_030_node_1,patient_074_node_3
23,,patient_022_node_3,patient_079_node_4
24,,normal_147,normal_064
25,,patient_011_node_1,test_012
26,,normal_081,patient_001_node_1
27,,normal_083,patient_004_node_2
28,,test_112,patient_086_node_2
29,,normal_132,patient_027_node_1
30,,test_119,patient_055_node_0
31,,patient_049_node_4,test_045
32,,normal_138,patient_089_node_0
33,,patient_004_node_1,patient_055_node_4
34,,test_063,normal_110
35,,patient_083_node_2,test_034
36,,patient_035_node_3,test_020
37,,normal_095,normal_053
38,,normal_003,normal_029
39,,normal_010,test_006
40,,patient_082_node_0,patient_030_node_2
41,,patient_035_node_0,normal_156
42,,patient_085_node_0,patient_098_node_3
43,,patient_050_node_1,test_118
44,,patient_054_node_4,normal_011
45,,patient_017_node_0,patient_093_node_3
46,,test_100,patient_041_node_2
47,,patient_059_node_1,test_129
48,,patient_099_node_1,patient_024_node_0
49,,patient_007_node_0,patient_090_node_1
50,,patient_003_node_2,patient_056_node_4
51,,normal_080,test_023
52,,patient_085_node_2,test_076
53,,patient_098_node_2,normal_117
54,,normal_112,patient_033_node_0
55,,patient_023_node_0,test_083
56,,patient_031_node_0,patient_078_node_4
57,,normal_009,patient_043_node_1
58,,patient_030_node_3,normal_030
59,,normal_061,patient_069_node_4
60,,patient_000_node_3,test_081
61,,test_044,normal_005
62,,normal_101,test_107
63,,test_007,patient_003_node_1
64,,patient_046_node_2,patient_095_node_4
65,,normal_082,normal_143
66,,patient_093_node_0,normal_034
67,,test_095,normal_151
68,,normal_140,normal_073
69,,patient_093_node_1,normal_105
70,,normal_032,normal_024
71,,normal_056,patient_030_node_0
72,,patient_043_node_0,normal_071
73,,normal_037,patient_084_node_0
74,,patient_041_node_1,patient_037_node_4
75,,test_060,patient_097_node_2
76,,patient_029_node_4,patient_000_node_4
77,,patient_056_node_2,patient_077_node_0
78,,normal_015,normal_038
79,,patient_041_node_3,test_089
80,,test_072,patient_048_node_2
81,,normal_047,normal_075
82,,patient_091_node_0,patient_040_node_0
83,,patient_081_node_3,patient_044_node_2
84,,test_088,patient_008_node_1
85,,normal_077,test_003
86,,normal_141,patient_085_node_4
87,,patient_067_node_2,patient_028_node_4
88,,patient_060_node_2,patient_007_node_2
89,,patient_048_node_4,patient_094_node_3
90,,patient_055_node_3,test_009
91,,patient_024_node_3,patient_012_node_2
92,,patient_075_node_3,patient_073_node_0
93,,patient_078_node_0,normal_096
94,,patient_023_node_1,patient_025_node_0
95,,patient_019_node_4,test_126
96,,patient_003_node_3,patient_050_node_3
97,,patient_078_node_2,patient_088_node_0
98,,patient_034_node_1,normal_134
99,,patient_032_node_4,test_101
100,,patient_089_node_2,normal_079
101,,patient_020_node_3,normal_113
102,,patient_015_node_0,normal_039
103,,patient_031_node_3,patient_099_node_0
104,,normal_139,patient_056_node_3
105,,normal_018,patient_083_node_0
106,,normal_119,patient_073_node_2
107,,normal_120,normal_093
108,,patient_040_node_4,normal_149
109,,patient_013_node_0,patient_070_node_2
110,,patient_039_node_4,normal_040
111,,patient_037_node_3,patient_065_node_2
112,,normal_131,patient_005_node_1
113,,normal_051,patient_011_node_2
114,,patient_059_node_4,patient_043_node_3
115,,patient_008_node_2,patient_053_node_2
116,,patient_016_node_2,patient_027_node_3
117,,test_067,normal_111
118,,normal_004,normal_046
119,,patient_067_node_1,patient_010_node_3
120,,normal_017,normal_103
121,,patient_074_node_1,normal_013
122,,normal_036,normal_043
123,,patient_042_node_1,patient_031_node_4
124,,patient_013_node_1,patient_033_node_4
125,,test_098,patient_079_node_3
126,,patient_057_node_1,normal_078
127,,test_130,patient_066_node_4
128,,patient_082_node_3,patient_046_node_1
129,,patient_050_node_0,patient_062_node_4
130,,patient_070_node_0,normal_041
131,,patient_047_node_1,test_109
132,,normal_160,normal_027
133,,patient_060_node_1,normal_159
134,,patient_010_node_2,normal_088
135,,test_028,normal_104
136,,normal_142,normal_091
137,,normal_023,normal_074
138,,patient_079_node_2,patient_015_node_3
139,,patient_032_node_3,patient_070_node_4
140,,patient_034_node_4,normal_125
141,,normal_126,normal_072
142,,patient_031_node_2,normal_123
143,,normal_129,patient_001_node_2
144,,patient_007_node_3,normal_068
145,,patient_071_node_4,patient_022_node_2
146,,test_096,patient_086_node_3
147,,patient_079_node_0,patient_058_node_3
148,,patient_070_node_1,test_005
149,,test_054,patient_047_node_3
150,,patient_059_node_2,patient_002_node_2
151,,patient_002_node_4,patient_004_node_0
152,,patient_060_node_4,normal_066
153,,patient_061_node_3,patient_036_node_4
154,,patient_012_node_3,patient_058_node_4
155,,patient_037_node_2,patient_071_node_3
156,,patient_090_node_4,patient_043_node_4
157,,patient_047_node_4,test_055
158,,patient_002_node_0,patient_099_node_3
159,,patient_048_node_3,patient_066_node_1
160,,normal_025,patient_035_node_1
161,,normal_058,patient_057_node_4
