,train,val,test
0,normal_043,patient_070_node_0,patient_057_node_4
1,normal_006,patient_039_node_2,patient_003_node_4
2,patient_003_node_1,patient_009_node_3,test_006
3,normal_067,normal_126,normal_009
4,tumor_043,patient_013_node_1,patient_040_node_1
5,test_116,normal_073,patient_090_node_4
6,test_048,patient_007_node_3,patient_077_node_0
7,patient_086_node_0,test_015,patient_008_node_3
8,,test_058,patient_098_node_3
9,,normal_097,patient_056_node_3
10,,patient_031_node_4,test_005
11,,normal_108,test_059
12,,patient_011_node_4,test_112
13,,patient_086_node_2,patient_087_node_4
14,,patient_077_node_1,patient_002_node_1
15,,test_054,patient_061_node_1
16,,patient_074_node_2,test_077
17,,normal_148,patient_066_node_4
18,,patient_004_node_1,test_118
19,,test_101,patient_071_node_4
20,,patient_078_node_0,test_091
21,,normal_121,patient_008_node_4
22,,test_020,test_060
23,,patient_083_node_2,normal_017
24,,patient_035_node_0,patient_043_node_2
25,,patient_056_node_2,patient_002_node_3
26,,normal_076,patient_011_node_1
27,,normal_084,normal_150
28,,normal_135,patient_004_node_3
29,,normal_004,patient_085_node_2
30,,normal_125,patient_098_node_4
31,,patient_066_node_1,patient_071_node_2
32,,patient_020_node_3,normal_133
33,,patient_033_node_4,normal_156
34,,test_078,patient_075_node_1
35,,patient_016_node_3,patient_093_node_0
36,,patient_061_node_0,test_111
37,,patient_030_node_0,patient_044_node_1
38,,test_014,patient_047_node_0
39,,normal_020,patient_008_node_1
40,,patient_075_node_3,test_088
41,,normal_070,patient_013_node_0
42,,patient_034_node_2,patient_073_node_4
43,,normal_134,patient_005_node_0
44,,patient_034_node_4,test_095
45,,patient_030_node_1,patient_036_node_2
46,,patient_034_node_0,normal_019
47,,test_025,patient_079_node_3
48,,patient_051_node_3,patient_070_node_2
49,,patient_023_node_4,patient_022_node_3
50,,normal_080,patient_084_node_0
51,,patient_074_node_1,patient_076_node_0
52,,patient_002_node_0,normal_064
53,,patient_033_node_0,patient_028_node_4
54,,test_107,normal_058
55,,patient_055_node_3,normal_077
56,,test_039,normal_046
57,,patient_054_node_3,normal_109
58,,test_130,normal_124
59,,test_120,normal_047
60,,test_032,normal_149
61,,normal_054,patient_069_node_4
62,,patient_062_node_4,test_125
63,,patient_023_node_1,normal_018
64,,normal_022,patient_027_node_1
65,,test_042,patient_016_node_4
66,,normal_112,normal_036
67,,patient_068_node_3,patient_012_node_1
68,,patient_055_node_0,patient_039_node_4
69,,patient_010_node_3,patient_079_node_0
70,,patient_081_node_3,patient_065_node_3
71,,test_093,test_037
72,,patient_035_node_2,patient_036_node_4
73,,patient_075_node_2,patient_070_node_1
74,,patient_001_node_1,normal_026
75,,patient_009_node_2,patient_087_node_2
76,,patient_052_node_4,patient_083_node_3
77,,patient_059_node_2,patient_007_node_0
78,,normal_074,test_087
79,,test_009,test_070
80,,patient_086_node_1,normal_151
81,,patient_065_node_2,patient_079_node_2
82,,normal_049,patient_046_node_1
83,,patient_000_node_0,normal_005
84,,normal_052,patient_082_node_1
85,,normal_136,test_050
86,,normal_104,patient_003_node_2
87,,normal_068,patient_058_node_4
88,,test_115,patient_059_node_3
89,,patient_072_node_3,patient_074_node_3
90,,patient_000_node_3,patient_099_node_1
91,,patient_019_node_4,normal_091
92,,normal_039,test_045
93,,test_100,normal_144
94,,normal_099,patient_098_node_0
95,,patient_057_node_1,normal_032
96,,patient_047_node_3,patient_025_node_2
97,,patient_050_node_2,patient_063_node_1
98,,test_080,patient_004_node_0
99,,test_096,normal_105
100,,normal_146,patient_083_node_0
101,,patient_003_node_0,patient_006_node_1
102,,patient_055_node_4,patient_054_node_0
103,,patient_022_node_2,test_017
104,,patient_011_node_3,normal_050
105,,normal_040,test_089
106,,patient_002_node_4,patient_059_node_1
107,,normal_118,normal_142
108,,test_067,patient_088_node_2
109,,test_024,patient_031_node_0
110,,patient_030_node_2,patient_037_node_2
111,,patient_089_node_2,patient_041_node_3
112,,normal_041,patient_024_node_0
113,,normal_048,patient_078_node_1
114,,normal_092,test_047
115,,normal_060,patient_001_node_3
116,,patient_050_node_0,patient_040_node_0
117,,patient_055_node_1,patient_068_node_2
118,,test_041,patient_016_node_2
119,,normal_027,normal_079
120,,patient_038_node_1,patient_025_node_1
121,,normal_008,normal_042
122,,normal_154,test_063
123,,patient_014_node_1,patient_073_node_2
124,,normal_107,patient_057_node_0
125,,patient_039_node_3,patient_094_node_3
126,,patient_058_node_1,normal_137
127,,patient_035_node_4,patient_005_node_2
128,,patient_040_node_3,patient_054_node_2
129,,normal_016,patient_064_node_4
130,,patient_064_node_1,patient_083_node_4
131,,patient_082_node_3,patient_054_node_4
132,,normal_120,test_106
133,,normal_003,patient_020_node_0
134,,patient_043_node_4,patient_058_node_0
135,,patient_025_node_3,normal_115
136,,patient_060_node_1,normal_129
137,,normal_034,patient_056_node_1
138,,normal_065,patient_014_node_0
139,,patient_093_node_2,normal_096
140,,patient_059_node_4,normal_075
141,,test_076,patient_021_node_2
142,,patient_066_node_0,patient_010_node_2
143,,normal_159,test_018
144,,patient_004_node_2,normal_098
145,,normal_069,patient_057_node_2
146,,patient_084_node_4,test_128
147,,patient_090_node_2,patient_053_node_3
148,,patient_048_node_2,normal_037
149,,patient_061_node_3,normal_025
150,,test_083,patient_041_node_1
151,,patient_058_node_3,patient_075_node_0
152,,patient_092_node_2,patient_058_node_2
153,,patient_084_node_1,normal_030
154,,normal_116,normal_033
155,,patient_088_node_3,patient_098_node_1
156,,normal_130,patient_035_node_3
157,,patient_011_node_2,normal_013
158,,normal_002,normal_139
159,,patient_056_node_0,patient_023_node_0
160,,patient_078_node_3,normal_088
161,,patient_095_node_2,patient_070_node_4
162,,normal_106,patient_046_node_2
163,,patient_048_node_4,patient_098_node_2
164,,normal_143,patient_071_node_3
165,,patient_008_node_2,patient_043_node_3
166,,normal_128,patient_078_node_4
167,,tumor_022,tumor_023
168,,patient_038_node_4,test_001
169,,patient_084_node_3,patient_086_node_4
170,,patient_021_node_4,patient_038_node_2
171,,tumor_051,tumor_078
172,,tumor_049,tumor_017
173,,tumor_020,patient_046_node_3
174,,patient_027_node_0,tumor_098
175,,tumor_092,tumor_095
176,,test_011,test_122
177,,patient_081_node_4,patient_068_node_4
178,,tumor_058,patient_013_node_3
179,,patient_076_node_4,tumor_104
180,,patient_092_node_1,tumor_014
181,,tumor_110,patient_062_node_3
182,,patient_007_node_4,patient_067_node_4
183,,patient_015_node_2,patient_051_node_0
184,,patient_024_node_2,test_013
185,,patient_027_node_2,tumor_019
186,,patient_052_node_1,tumor_075
187,,patient_016_node_1,test_097
188,,patient_022_node_4,tumor_015
189,,patient_096_node_3,tumor_005
190,,patient_036_node_3,patient_060_node_0
191,,test_068,patient_021_node_1
192,,tumor_060,patient_091_node_4
193,,patient_033_node_2,patient_069_node_0
194,,patient_052_node_0,patient_065_node_4
195,,tumor_077,tumor_059
196,,tumor_083,patient_028_node_2
197,,tumor_070,patient_084_node_2
198,,tumor_087,test_108
199,,patient_017_node_2,patient_020_node_4
200,,patient_020_node_1,patient_010_node_4
201,,test_010,patient_068_node_1
202,,test_046,patient_019_node_1
203,,patient_033_node_1,tumor_038
204,,patient_074_node_4,patient_092_node_3
205,,patient_062_node_2,test_051
206,,patient_067_node_3,patient_009_node_1
207,,tumor_034,patient_076_node_2
208,,patient_045_node_4,tumor_006
209,,patient_089_node_3,tumor_010
210,,patient_095_node_0,tumor_041
211,,patient_026_node_0,patient_044_node_4
212,,patient_063_node_2,test_027
213,,patient_097_node_0,patient_027_node_4
214,,tumor_032,patient_060_node_3
215,,patient_091_node_2,patient_017_node_4
216,,patient_018_node_3,tumor_036
217,,test_061,tumor_080
218,,tumor_089,patient_064_node_3
219,,patient_013_node_2,patient_073_node_3
220,,tumor_102,patient_094_node_0
221,,tumor_007,patient_072_node_0
222,,patient_005_node_4,patient_051_node_4
223,,patient_017_node_3,tumor_066
224,,patient_096_node_4,tumor_088
225,,tumor_100,tumor_107
226,,patient_018_node_1,tumor_012
227,,test_105,patient_040_node_2
228,,tumor_027,patient_048_node_1
229,,tumor_063,tumor_042
230,,patient_030_node_4,test_075
231,,tumor_097,test_004
232,,tumor_069,patient_049_node_1
233,,tumor_111,patient_072_node_4
234,,test_069,tumor_085
235,,patient_021_node_3,patient_080_node_2
236,,patient_063_node_3,patient_045_node_1
237,,tumor_045,patient_026_node_3
238,,patient_088_node_1,patient_012_node_0
239,,patient_049_node_2,test_038
240,,test_030,patient_046_node_4
241,,patient_099_node_4,patient_044_node_3
242,,tumor_003,patient_045_node_3
243,,patient_013_node_4,tumor_055
244,,tumor_029,tumor_048
245,,tumor_031,patient_029_node_1
246,,patient_042_node_3,test_052
247,,tumor_073,tumor_021
248,,patient_039_node_1,test_026
249,,patient_022_node_1,tumor_109
250,,patient_087_node_0,tumor_067
251,,patient_097_node_4,tumor_054
252,,patient_051_node_2,patient_015_node_4
253,,patient_028_node_1,test_002
254,,patient_017_node_1,tumor_082
255,,patient_018_node_4,patient_096_node_0
256,,test_084,patient_051_node_1
257,,test_066,tumor_001
258,,tumor_030,patient_019_node_0
259,,test_074,patient_019_node_2
260,,tumor_091,patient_005_node_3
261,,patient_026_node_2,test_102
262,,test_121,patient_029_node_3
263,,tumor_053,test_082
264,,patient_026_node_4,test_071
265,,tumor_033,patient_048_node_0
266,,patient_037_node_1,patient_070_node_3
267,,tumor_090,patient_088_node_4
268,,patient_066_node_2,tumor_025
