,train,val,test
0,normal_126,patient_046_node_0,normal_009
1,patient_079_node_3,patient_001_node_1,normal_071
2,normal_020,normal_021,patient_051_node_3
3,patient_054_node_1,normal_004,test_076
4,tumor_049,patient_065_node_3,patient_066_node_4
5,tumor_021,patient_098_node_3,test_056
6,tumor_086,patient_005_node_0,patient_003_node_2
7,tumor_056,normal_084,normal_112
8,,patient_041_node_3,normal_044
9,,patient_039_node_4,patient_076_node_0
10,,normal_055,patient_015_node_3
11,,test_054,patient_089_node_1
12,,patient_089_node_4,normal_082
13,,patient_039_node_2,patient_071_node_0
14,,patient_023_node_0,patient_003_node_3
15,,normal_117,patient_085_node_1
16,,patient_031_node_4,patient_065_node_1
17,,patient_088_node_3,normal_098
18,,patient_054_node_4,patient_047_node_3
19,,patient_058_node_1,test_009
20,,patient_036_node_0,test_044
21,,normal_144,patient_064_node_2
22,,normal_091,patient_048_node_2
23,,normal_083,test_039
24,,patient_007_node_3,patient_072_node_3
25,,patient_085_node_2,test_078
26,,patient_061_node_3,patient_031_node_3
27,,patient_054_node_0,test_089
28,,test_058,patient_053_node_4
29,,patient_092_node_2,patient_054_node_2
30,,patient_049_node_0,patient_055_node_3
31,,patient_011_node_2,normal_148
32,,test_055,patient_002_node_4
33,,test_111,normal_011
34,,patient_006_node_3,patient_057_node_0
35,,patient_099_node_1,normal_064
36,,normal_134,patient_088_node_0
37,,patient_091_node_1,normal_045
38,,patient_074_node_3,normal_013
39,,normal_012,patient_056_node_4
40,,patient_061_node_1,patient_058_node_0
41,,patient_043_node_0,normal_138
42,,patient_057_node_3,normal_061
43,,patient_000_node_3,patient_031_node_2
44,,normal_108,normal_072
45,,patient_032_node_0,patient_065_node_2
46,,normal_062,patient_035_node_3
47,,normal_110,normal_046
48,,test_037,patient_050_node_0
49,,patient_073_node_4,patient_008_node_2
50,,normal_041,patient_047_node_4
51,,patient_049_node_4,patient_073_node_2
52,,patient_031_node_0,normal_059
53,,normal_099,test_124
54,,patient_023_node_4,patient_012_node_2
55,,patient_016_node_2,test_045
56,,test_098,normal_001
57,,patient_082_node_4,normal_149
58,,normal_140,test_109
59,,test_003,patient_025_node_2
60,,test_043,patient_083_node_2
61,,patient_099_node_3,patient_064_node_1
62,,patient_043_node_3,normal_115
63,,patient_053_node_2,patient_047_node_0
64,,patient_038_node_3,normal_156
65,,patient_087_node_3,patient_004_node_1
66,,normal_049,patient_059_node_3
67,,patient_055_node_1,normal_160
68,,patient_020_node_3,patient_037_node_2
69,,test_106,test_119
70,,test_023,test_059
71,,patient_032_node_4,patient_039_node_3
72,,patient_066_node_0,patient_090_node_1
73,,normal_147,test_047
74,,patient_099_node_2,patient_010_node_1
75,,normal_068,patient_030_node_1
76,,normal_142,normal_085
77,,patient_064_node_4,patient_099_node_0
78,,patient_044_node_0,patient_001_node_4
79,,patient_002_node_2,patient_061_node_2
80,,patient_095_node_3,normal_025
81,,normal_097,patient_001_node_2
82,,normal_125,patient_053_node_3
83,,patient_018_node_0,patient_089_node_2
84,,normal_153,normal_080
85,,patient_082_node_2,test_006
86,,normal_067,normal_018
87,,test_019,normal_033
88,,normal_124,patient_093_node_3
89,,patient_093_node_0,patient_037_node_0
90,,patient_056_node_1,normal_016
91,,patient_003_node_0,patient_009_node_4
92,,test_125,normal_078
93,,patient_090_node_2,normal_070
94,,patient_075_node_0,normal_063
95,,patient_002_node_1,normal_154
96,,patient_025_node_1,patient_070_node_0
97,,patient_013_node_0,patient_011_node_1
98,,patient_084_node_0,normal_118
99,,normal_006,patient_058_node_3
100,,patient_003_node_4,patient_060_node_1
101,,patient_050_node_1,patient_073_node_0
102,,patient_062_node_4,test_072
103,,patient_068_node_2,test_070
104,,patient_040_node_0,patient_042_node_4
105,,patient_000_node_1,patient_096_node_1
106,,patient_097_node_2,patient_079_node_0
107,,patient_086_node_1,test_126
108,,normal_048,patient_033_node_0
109,,patient_055_node_2,normal_031
110,,patient_084_node_1,normal_019
111,,patient_063_node_1,test_060
112,,normal_145,patient_079_node_2
113,,patient_035_node_2,patient_028_node_4
114,,patient_035_node_0,patient_006_node_1
115,,patient_009_node_2,normal_014
116,,normal_030,normal_056
117,,test_093,test_036
118,,normal_074,patient_081_node_3
119,,patient_037_node_4,patient_067_node_1
120,,normal_119,test_005
121,,test_129,normal_146
122,,patient_023_node_3,patient_058_node_4
123,,patient_007_node_2,patient_053_node_1
124,,patient_079_node_4,patient_004_node_2
125,,patient_061_node_0,patient_017_node_0
126,,test_042,test_130
127,,test_034,patient_078_node_3
128,,patient_022_node_3,normal_040
129,,patient_008_node_4,patient_025_node_4
130,,patient_053_node_0,patient_078_node_1
131,,normal_130,normal_037
132,,normal_159,normal_027
133,,normal_002,patient_002_node_3
134,,normal_026,patient_044_node_1
135,,patient_023_node_1,normal_060
136,,normal_076,patient_012_node_3
137,,patient_060_node_4,normal_106
138,,patient_059_node_4,patient_090_node_0
139,,patient_070_node_1,patient_004_node_3
140,,patient_036_node_4,patient_021_node_2
141,,test_007,patient_025_node_0
142,,patient_075_node_2,patient_081_node_0
143,,normal_094,patient_005_node_2
144,,patient_088_node_2,patient_022_node_2
145,,patient_067_node_2,patient_078_node_2
146,,normal_088,normal_069
147,,patient_006_node_0,normal_093
148,,normal_129,test_112
149,,normal_150,normal_047
150,,patient_011_node_3,normal_042
151,,patient_078_node_4,patient_037_node_3
152,,patient_095_node_2,patient_085_node_0
153,,test_057,patient_008_node_3
154,,normal_139,patient_030_node_2
155,,patient_074_node_1,normal_038
156,,test_100,normal_039
157,,test_035,normal_158
158,,patient_083_node_0,normal_103
159,,patient_016_node_3,normal_005
160,,patient_059_node_1,normal_058
161,,patient_046_node_2,normal_107
162,,patient_008_node_1,patient_075_node_3
163,,normal_152,test_091
164,,test_018,patient_082_node_3
165,,patient_040_node_3,patient_036_node_2
166,,test_123,normal_132
167,,patient_015_node_4,tumor_014
168,,tumor_011,patient_094_node_2
169,,tumor_046,tumor_052
170,,tumor_070,patient_063_node_2
171,,tumor_032,patient_028_node_2
172,,test_113,test_004
173,,patient_068_node_1,tumor_096
174,,tumor_094,tumor_040
175,,tumor_082,tumor_012
176,,patient_077_node_2,patient_047_node_2
177,,tumor_069,patient_042_node_3
178,,patient_052_node_0,patient_018_node_1
179,,tumor_054,tumor_077
180,,patient_080_node_2,tumor_017
181,,tumor_079,tumor_025
182,,patient_092_node_3,tumor_092
183,,tumor_058,patient_076_node_2
184,,test_117,patient_072_node_4
185,,test_061,patient_033_node_3
186,,patient_014_node_2,tumor_089
187,,test_094,test_029
188,,patient_027_node_2,test_026
189,,tumor_062,patient_026_node_3
190,,tumor_100,patient_052_node_2
191,,tumor_015,patient_013_node_2
192,,tumor_026,tumor_071
193,,tumor_024,patient_044_node_4
194,,tumor_101,test_121
195,,patient_067_node_3,patient_077_node_4
196,,tumor_108,patient_005_node_3
197,,patient_020_node_2,patient_016_node_0
198,,test_082,patient_006_node_2
199,,tumor_093,patient_033_node_1
200,,patient_020_node_1,tumor_045
201,,tumor_111,patient_080_node_0
202,,patient_068_node_4,test_075
203,,patient_076_node_4,patient_066_node_3
204,,test_097,patient_072_node_1
205,,patient_086_node_0,test_069
206,,tumor_083,tumor_063
207,,tumor_006,tumor_027
208,,test_016,test_099
209,,patient_072_node_2,patient_020_node_4
210,,tumor_016,patient_021_node_1
211,,patient_049_node_2,tumor_067
212,,test_065,test_073
213,,tumor_110,test_011
214,,test_008,tumor_034
215,,patient_081_node_2,patient_024_node_1
216,,tumor_090,patient_096_node_4
217,,tumor_088,patient_045_node_3
218,,patient_019_node_0,patient_017_node_4
219,,patient_046_node_3,patient_007_node_4
220,,test_079,patient_062_node_2
221,,tumor_041,patient_091_node_3
222,,patient_018_node_4,test_110
223,,tumor_087,tumor_085
224,,test_122,patient_018_node_2
225,,test_013,patient_064_node_0
226,,patient_029_node_3,test_030
227,,patient_015_node_1,tumor_107
228,,patient_040_node_2,patient_049_node_1
229,,patient_039_node_0,patient_050_node_4
230,,patient_029_node_0,tumor_001
231,,tumor_075,patient_012_node_0
232,,patient_072_node_0,test_090
233,,tumor_038,patient_046_node_4
234,,tumor_036,tumor_010
235,,patient_045_node_1,patient_051_node_4
236,,patient_065_node_4,test_021
237,,patient_017_node_3,patient_029_node_2
238,,tumor_104,patient_097_node_4
239,,patient_062_node_0,test_071
240,,tumor_033,tumor_039
241,,patient_030_node_4,patient_069_node_0
242,,patient_017_node_2,test_066
243,,patient_015_node_2,patient_039_node_1
244,,tumor_076,tumor_106
245,,patient_037_node_1,tumor_099
246,,tumor_002,patient_045_node_0
247,,tumor_109,patient_069_node_1
248,,tumor_022,patient_048_node_1
249,,patient_051_node_2,patient_026_node_1
250,,patient_096_node_3,patient_014_node_3
251,,patient_065_node_0,test_084
252,,tumor_074,tumor_019
253,,patient_081_node_4,tumor_095
254,,patient_097_node_3,patient_033_node_2
255,,tumor_029,test_001
256,,patient_076_node_1,test_051
257,,patient_093_node_4,patient_052_node_3
258,,tumor_008,tumor_042
259,,patient_063_node_3,patient_080_node_1
260,,tumor_061,patient_004_node_4
261,,tumor_030,patient_094_node_1
262,,tumor_044,patient_096_node_0
263,,tumor_060,tumor_047
264,,patient_032_node_1,test_105
265,,test_104,tumor_068
266,,patient_061_node_4,tumor_050
267,,tumor_066,patient_094_node_0
268,,patient_029_node_1,patient_045_node_4
