,train,val,test
0,36063,1660,59515
1,38669,20205,12222
2,26533,22155,40129
3,15470,60988,4877
4,44232,28603,53377
5,17738,1943,41586
6,47105,63289,63015
7,28736,30203,18014
8,60058,45990,11263
9,63897,30369,21929
10,47984,22425,16876
11,19512,27315,52375
12,40864,15231,15486
13,38585,61961,25928
14,39258,24563,36302
15,49872,51346,10548
16,20329,46543,43796
17,36678,57598,4827
18,51893,17067,44976
19,62476,56947,30272
20,,29915,42549
21,,38687,42857
22,,13987,44603
23,,45725,35197
24,,1952,7955
25,,17291,58947
26,,6359,64824
27,,56861,6449
28,,7482,29615
29,,9658,26950
30,,27851,40079
31,,6793,45630
32,,52846,53098
33,,32636,56875
34,,11431,18607
35,,19030,16064
36,,64771,35754
37,,3511,47035
38,,50304,286
39,,40124,50048
40,,28066,35909
41,,21232,15671
42,,26939,49942
43,,30792,32432
44,,30712,33984
45,,14424,51499
46,,31383,46688
47,,17487,3222
48,,15912,46444
49,,52108,19569
50,,50246,63836
51,,30515,14401
52,,10077,61320
53,,23629,22924
54,,63429,31594
55,,21910,48734
56,,53655,52752
57,,40503,38118
58,,6363,7490
59,,35953,10800
60,,2906,8531
61,,10246,51032
62,,57711,14617
63,,10469,18810
64,,43998,38901
65,,25604,4608
66,,53402,44700
67,,17637,24759
68,,28519,34247
69,,62641,2097
70,,26190,1020
71,,15209,3881
72,,51021,52438
73,,15139,49281
74,,56843,61424
75,,6843,31473
76,,63298,64629
77,,4,91
78,,48861,28393
79,,41801,5114
80,,1289,61689
81,,47911,5251
82,,54506,46172
83,,16209,29904
84,,18981,54007
85,,43815,57468
86,,16042,3264
87,,29888,30508
88,,35239,20463
89,,59383,5992
90,,52275,39893
91,,47020,43671
92,,1774,29240
93,,27950,11417
94,,11559,30738
95,,20312,54949
96,,52784,32112
97,,14542,43432
98,,50932,48973
99,,17365,61493
100,,18568,17854
101,,54590,19157
102,,13364,17416
103,,38018,46435
104,,60287,64950
105,,37367,2706
106,,32192,4211
107,,50589,20316
108,,29200,61852
109,,30794,8213
110,,46469,9341
111,,1252,39144
112,,6140,30539
113,,1101,24507
114,,8240,5264
115,,20670,431
116,,46139,54825
117,,36499,17174
118,,16494,18914
119,,5851,65371
120,,32596,38535
121,,53059,15871
122,,21432,65533
123,,18196,6951
124,,34720,36513
125,,39365,16986
126,,51832,25561
127,,46736,64111
128,,27739,19255
129,,18896,40639
130,,25792,31333
131,,1925,57100
132,,28121,36639
133,,1295,59031
134,,34688,10252
135,,36583,52612
136,,13568,29084
137,,33708,26025
138,,56500,25256
139,,38849,39466
140,,38366,8985
141,,21303,33976
142,,21260,26862
143,,57162,9183
144,,3672,3092
145,,2391,31793
146,,13387,23796
147,,11557,38959
148,,34508,65094
149,,5456,2227
150,,44530,28562
151,,39252,47431
152,,30986,6582
153,,37190,14532
154,,9200,25331
155,,56117,48550
156,,36783,35792
157,,4797,14312
158,,56799,37307
159,,3084,39872
160,,21020,23523
161,,30868,42260
