,train,val,test
normal_087,True,False,False
normal_045,True,False,False
normal_145,True,False,False
normal_085,True,False,False
normal_117,True,False,False
normal_127,True,False,False
normal_072,True,False,False
normal_078,True,False,False
normal_101,True,False,False
normal_089,True,False,False
normal_007,True,False,False
normal_001,True,False,False
normal_057,True,False,False
normal_010,True,False,False
normal_059,True,False,False
normal_114,True,False,False
normal_029,True,False,False
normal_119,True,False,False
normal_152,True,False,False
normal_071,True,False,False
normal_043,True,False,False
normal_061,True,False,False
normal_157,True,False,False
normal_038,True,False,False
normal_062,True,False,False
normal_160,True,False,False
normal_056,True,False,False
normal_055,True,False,False
normal_053,True,False,False
normal_090,True,False,False
normal_035,True,False,False
normal_044,True,False,False
normal_051,True,False,False
normal_131,True,False,False
normal_066,True,False,False
normal_103,True,False,False
normal_132,True,False,False
normal_063,True,False,False
normal_100,True,False,False
normal_111,True,False,False
normal_138,True,False,False
normal_095,True,False,False
normal_113,True,False,False
normal_024,True,False,False
normal_083,True,False,False
test_003,True,False,False
test_007,True,False,False
test_012,True,False,False
test_019,True,False,False
test_022,True,False,False
test_023,True,False,False
test_028,True,False,False
test_031,True,False,False
test_034,True,False,False
test_035,True,False,False
test_036,True,False,False
normal_153,True,False,False
test_043,True,False,False
test_044,True,False,False
test_053,True,False,False
test_055,True,False,False
test_056,True,False,False
test_057,True,False,False
test_062,True,False,False
test_072,True,False,False
test_081,True,False,False
normal_081,True,False,False
test_085,True,False,False
test_086,True,False,False
test_098,True,False,False
normal_006,True,False,False
test_103,True,False,False
test_109,True,False,False
test_119,True,False,False
normal_093,True,False,False
test_123,True,False,False
test_124,True,False,False
test_126,True,False,False
test_127,True,False,False
test_129,True,False,False
patient_000_node_1,True,False,False
patient_000_node_2,True,False,False
patient_000_node_4,True,False,False
patient_001_node_0,True,False,False
patient_001_node_2,True,False,False
patient_001_node_4,True,False,False
normal_158,True,False,False
patient_002_node_2,True,False,False
patient_003_node_1,True,False,False
patient_003_node_3,True,False,False
patient_005_node_1,True,False,False
patient_006_node_0,True,False,False
patient_006_node_3,True,False,False
patient_007_node_1,True,False,False
patient_007_node_2,True,False,False
normal_012,True,False,False
patient_009_node_4,True,False,False
patient_010_node_1,True,False,False
patient_012_node_2,True,False,False
