,train,val,test
0,45725,22489,25928
1,1943,39880,12442
2,38687,14051,56947
3,7955,36302,42549
4,41586,24563,26533
5,15470,51346,56861
6,35197,57598,4877
7,43796,46769,40129
8,26219,46543,3191
9,18014,17291,45990
10,16876,15486,30272
11,5970,30203,31033
12,17067,25923,1952
13,64824,63015,29915
14,53377,13526,57696
15,18813,44603,22425
16,40079,60685,29615
17,8531,60988,11263
18,52752,61961,7482
19,48734,32032,48506
20,53859,4827,13987
21,59002,21929,20205
22,44962,15231,38349
23,60936,63289,42125
24,35754,10548,44581
25,24023,62828,58974
26,46688,63165,22155
27,63367,1660,44976
28,10246,30369,52259
29,11431,6449,38669
30,34822,32432,20882
31,28736,3222,32636
32,41361,22924,18138
33,47020,50962,50304
34,45104,22221,5265
35,27950,53402,44232
36,59589,51215,40124
37,53688,10800,12522
38,54590,21910,15742
39,39425,55279,19030
40,54506,4608,46444
41,52275,38118,15188
42,4963,26939,2906
43,62641,23629,25604
44,30738,56875,53655
45,26190,55876,53900
46,10896,39269,63429
47,64950,64771,21232
48,21260,54408,34690
49,13387,18810,53098
50,66,50246,6793
51,33976,22740,7329
52,8985,31383,51679
53,33839,57711,63836
54,29084,49942,30515
55,10252,52846,16064
56,15583,3511,45254
57,21303,14424,44804
58,39258,40503,30712
59,38959,38901,60928
60,11557,17738,2666
61,6898,17487,61823
62,26862,14401,10469
63,2391,32042,6281
64,9254,286,7490
65,30868,19569,31594
66,4134,50048,44700
67,3997,51832,9697
68,65094,18196,36204
69,34508,39255,38018
70,62476,50712,19157
71,46815,17416,46139
72,28562,61852,12159
73,38019,35239,26124
74,56117,63941,41801
75,47431,27739,64629
76,57265,1252,30508
77,56993,57100,25792
78,23523,60287,34845
79,48550,91,1020
80,,46172,28121
81,,61089,35998
82,,20858,43815
83,,24991,37367
84,,25561,30539
85,,43432,17365
86,,24617,65371
87,,36008,32192
88,,64188,57468
89,,4,1774
90,,1101,44432
91,,61033,10642
92,,65533,8213
93,,43875,8805
94,,50878,30794
95,,39990,24507
96,,53059,20463
97,,51021,29200
98,,34649,27245
99,,28028,48861
100,,18896,37655
101,,29888,31473
102,,15871,9154
103,,431,15209
104,,46793,39297
105,,46469,63298
106,,8240,10143
107,,36499,3881
108,,50589,39728
109,,11417,17637
110,,49281,3264
111,,15221,32112
112,,5992,1289
113,,2097,54990
114,,20670,61689
115,,6558,34247
116,,61424,29240
117,,3098,46736
118,,38041,1666
119,,28519,52438
120,,38048,21432
121,,58895,47984
122,,5114,55281
123,,59031,27249
124,,970,29904
125,,20316,8280
126,,39172,17854
127,,29331,61280
128,,48973,63897
129,,34720,32596
130,,47911,16042
131,,18547,36639
132,,39893,65300
133,,47837,5015
134,,8130,39466
135,,3092,40864
136,,26025,13568
137,,57162,38585
138,,23796,5852
139,,37385,12244
140,,34277,31300
141,,31793,25256
142,,61100,56500
143,,52612,9183
144,,38849,34688
145,,54473,3672
146,,38366,41099
147,,49872,33708
148,,37307,56799
149,,21020,39872
150,,30986,14532
151,,39252,21445
152,,35792,36783
153,,42260,4797
154,,9200,48502
155,,44530,20329
156,,39208,51893
157,,25331,36678
158,,31297,3084
159,,37190,5456
160,,14312,49587
161,,6582,2227
