,train,val,test
0,31033,7955,30203
1,18014,8279,52931
2,13526,62828,26219
3,38669,63289,15231
4,22290,53377,1660
5,24563,46543,4827
6,35197,16325,40888
7,58974,42296,32032
8,43796,36063,57598
9,63015,61961,17067
10,44283,30272,1943
11,38687,26950,14051
12,40129,64824,16876
13,59515,10548,12442
14,6359,13987,25923
15,36302,20205,56947
16,40503,22425,29915
17,20882,26533,60685
18,7204,12222,56861
19,50048,52461,11263
20,32042,42857,48506
21,35754,7482,42125
22,27851,17291,55287
23,49995,46769,41586
24,55876,44976,4877
25,43280,47960,18813
26,60936,3191,29615
27,2666,27315,63165
28,30792,28603,15486
29,61320,15470,58947
30,51215,15188,24023
31,34690,31594,25604
32,62641,53859,31383
33,27245,63429,45578
34,1925,30515,53655
35,16986,7329,64771
36,19512,45630,12522
37,17854,48734,63836
38,65300,21232,10246
39,4,18138,52752
40,43815,18810,41368
41,35239,17487,7490
42,65533,59760,40079
43,56221,49942,15912
44,28821,21373,44232
45,34649,46688,17738
46,18981,50304,54408
47,16042,35953,39269
48,13568,16064,14617
49,3092,30712,5265
50,56500,51679,38901
51,52612,3222,51499
52,41099,28066,53900
53,26025,60928,45254
54,31793,59900,43998
55,13387,52836,10800
56,37385,47035,19569
57,49872,59002,46444
58,33839,40124,44804
59,38366,50246,38118
60,33976,15671,4608
61,61100,35909,63367
62,66,6363,51032
63,38849,34822,22221
64,37307,32432,23629
65,25331,33984,2906
66,39208,6281,44962
67,51893,15293,61280
68,31297,64111,63941
69,3997,25792,54949
70,39872,12159,48973
71,20329,36513,3264
72,65094,20858,18914
73,9200,11559,5251
74,56351,52308,61797
75,23523,431,38018
76,4134,1252,1295
77,42260,32035,53688
78,2227,4963,46469
79,5456,31473,39255
80,,47837,15139
81,,52784,47984
82,,41801,41361
83,,35652,9509
84,,54590,26190
85,,44432,27950
86,,3055,51021
87,,47911,6558
88,,54825,61493
89,,8713,46435
90,,28922,61689
91,,56843,9341
92,,64188,25561
93,,40639,50712
94,,5114,50589
95,,39893,53059
96,,16209,28519
97,,9697,38097
98,,28121,15221
99,,1289,59589
100,,48861,10143
101,,35998,39425
102,,17416,32112
103,,970,45104
104,,57468,20316
105,,29904,51832
106,,17174,16494
107,,18896,34720
108,,24507,4211
109,,57100,6951
110,,28028,1080
111,,20670,29888
112,,5307,59031
113,,19157,18547
114,,26124,19255
115,,29240,36008
116,,18196,61089
117,,59383,47020
118,,3881,6140
119,,64950,20463
120,,30738,15871
121,,3098,37367
122,,46793,17637
123,,29147,2706
124,,39297,36499
125,,1666,26603
126,,38041,21432
127,,14542,24759
128,,46736,27249
129,,9154,46139
130,,10642,15209
131,,55281,65371
132,,5264,30794
133,,10896,43432
134,,38959,34277
135,,281,8985
136,,12244,57162
137,,9183,11557
138,,38585,29084
139,,26862,39466
140,,3672,54473
141,,8130,25256
142,,6898,2391
143,,23796,10252
144,,33708,40864
145,,39258,21303
146,,5852,65022
147,,34688,36583
148,,47431,35565
149,,21445,49587
150,,14532,56117
151,,9254,48550
152,,30986,37190
153,,3084,35792
154,,56993,39252
155,,34508,46815
156,,48502,36678
157,,14312,56799
158,,62476,44530
159,,57265,4797
160,,38019,30868
161,,36783,6582
