,train,val,test
0,18813,63289,41586
1,42857,44603,22489
2,56947,6449,56861
3,1952,57696,59515
4,52461,12222,5970
5,22290,30203,44581
6,46543,39880,6359
7,44976,30369,25923
8,27315,40129,13987
9,35197,20205,32032
10,26950,29615,38669
11,12442,31033,36063
12,47960,55287,29915
13,11263,46769,52931
14,28603,43796,13526
15,52259,38687,36302
16,1660,52420,1943
17,52375,26533,24563
18,25928,48506,17291
19,64824,62828,17067
20,4827,45990,15231
21,58947,22425,21929
22,54928,10548,60988
23,51346,30272,42549
24,38349,7482,14051
25,57598,4877,26219
26,15486,40888,63165
27,53377,42125,45725
28,18014,16325,58974
29,42296,15470,60685
30,8279,50246,2906
31,9658,38479,11431
32,22155,32042,6363
33,44283,47105,20882
34,61961,34690,43280
35,7955,22221,30712
36,3191,52108,18607
37,63015,59002,2666
38,16876,51679,51215
39,59760,40503,43998
40,50304,8531,30792
41,15671,51499,35909
42,45254,52846,35754
43,45578,17487,61823
44,53098,48734,53859
45,59900,52752,38901
46,286,61320,32636
47,12522,53900,15912
48,44700,41368,10469
49,55279,21373,10800
50,57711,56875,6281
51,28736,14401,18810
52,14617,17738,38118
53,4608,63121,22924
54,7490,38647,64771
55,63836,12902,24023
56,10077,30515,7329
57,31383,52836,44804
58,10246,6793,25604
59,27851,15742,39269
60,44962,35953,3222
61,32432,7204,34822
62,15188,50962,63367
63,22740,51128,51032
64,50048,3511,60928
65,19030,14424,18138
66,19569,40079,44232
67,60936,8213,51832
68,53402,43875,24617
69,28066,59383,63941
70,5265,54825,1774
71,40124,61280,15209
72,21232,43432,38535
73,16064,17854,46172
74,26939,1666,57100
75,49942,27245,4211
76,23629,64188,39728
77,47035,34247,39990
78,54408,20316,35998
79,31594,46736,3055
80,45630,64629,52438
81,21910,31333,60287
82,49995,46469,5307
83,53655,10642,18196
84,63429,14127,43815
85,46688,706,29200
86,55876,27249,54990
87,33984,58895,43390
88,46444,18568,36008
89,29147,24507,39425
90,15293,56221,32596
91,19255,14039,9154
92,20463,1080,18981
93,38018,57468,8713
94,53059,27747,27739
95,36204,431,18914
96,52784,43671,17416
97,34720,50932,28519
98,6951,32192,54949
99,32112,65371,19512
100,9341,36499,61089
101,17365,44432,55281
102,52275,10896,24759
103,29888,48973,37367
104,4,39144,13364
105,11559,53688,35592
106,34845,39172,1925
107,1252,16494,45104
108,18896,32035,38048
109,5251,46139,28922
110,48861,49281,36513
111,26603,61424,40639
112,50878,39146,38097
113,61797,31473,3264
114,24991,28393,27950
115,30539,28028,25561
116,19157,5264,39365
117,1295,41361,30738
118,51021,1101,39297
119,1289,17637,59031
120,50589,63298,10143
121,65533,61852,65300
122,9697,59589,47984
123,20858,62641,64950
124,15139,3098,50712
125,16209,45185,16986
126,5851,21432,35239
127,56843,41801,15221
128,25792,16042,12159
129,28121,64111,20670
130,35652,6558,60058
131,5015,47837,61033
132,26190,46435,5114
133,20312,47911,61493
134,8805,56500,38959
135,1020,21260,25256
136,11417,26025,21303
137,54590,10252,65022
138,6140,34688,33839
139,52308,31793,2391
140,54506,34277,5852
141,37655,40864,37385
142,46793,36583,54473
143,3881,281,41099
144,28821,6898,29084
145,39893,33976,3092
146,36639,39258,66
147,30508,13568,13387
148,2706,56993,47431
149,15871,30868,3997
150,6175,30986,44530
151,5992,48550,65094
152,26124,23523,34508
153,29331,6582,14312
154,2097,20329,56351
155,91,37307,35565
156,39255,9200,4134
157,61689,39252,36678
158,22654,2227,39872
159,8240,62476,21445
160,29904,46815,21020
161,29240,56799,51893
162,63897,,
163,18547,,
164,6843,,
165,8280,,
166,4963,,
167,34649,,
168,54007,,
169,14542,,
170,38041,,
171,970,,
172,9509,,
173,26644,,
174,47020,,
175,30794,,
176,17174,,
177,33708,,
178,52612,,
179,3672,,
180,11557,,
181,61100,,
182,8985,,
183,38366,,
184,9183,,
185,49872,,
186,15583,,
187,12244,,
188,39466,,
189,38849,,
190,57162,,
191,31300,,
192,38585,,
193,23796,,
194,26862,,
195,8130,,
196,38019,,
197,35792,,
198,56117,,
199,31297,,
200,4797,,
201,57265,,
202,3084,,
203,36783,,
204,37190,,
205,14532,,
206,48502,,
207,42260,,
208,5456,,
209,9254,,
210,39208,,
211,28562,,
212,49587,,
213,25331,,
