,train,val,test
0,42857,6359,18813
1,52420,63165,42125
2,56947,16325,51346
3,1952,29615,15486
4,4877,13526,10548
5,22290,7955,12222
6,44603,52461,7482
7,46543,58974,53377
8,60685,43796,44283
9,22489,11263,30369
10,38687,58947,40129
11,27315,15231,13987
12,1943,61961,52375
13,20205,45990,29915
14,62828,12442,44976
15,26950,36063,22425
16,45725,36302,9658
17,47960,39880,63289
18,28603,24563,42296
19,30272,14051,41586
20,1660,4827,54928
21,60988,15470,52931
22,25923,30203,52259
23,25928,57696,55287
24,64824,38349,38669
25,46769,17067,21929
26,42549,31033,26533
27,17291,35197,16876
28,5970,44581,56861
29,26219,8279,40888
30,57598,3511,44962
31,48506,60928,10469
32,6449,15912,59760
33,18014,35953,21910
34,59515,64771,286
35,32032,15188,5265
36,22155,32042,7329
37,3191,50962,34822
38,63015,26939,51215
39,15742,59002,49995
40,51032,22924,22740
41,50304,10246,60936
42,45254,51499,30515
43,21373,6281,44804
44,14424,63121,2666
45,45578,52752,19569
46,53098,24023,7204
47,59900,40503,55279
48,12522,43998,55876
49,43280,17487,23629
50,44700,6363,50246
51,61823,15671,31594
52,63367,10800,18607
53,57711,4608,61320
54,39269,38901,7490
55,52108,22221,16064
56,14617,33984,46444
57,63836,17738,20882
58,10077,28736,35754
59,31383,12902,46688
60,27851,54408,6793
61,32636,53900,51128
62,48734,14401,40079
63,19030,3222,30792
64,52836,47035,35909
65,11431,32432,44232
66,53402,50048,34690
67,28066,29888,38018
68,30712,35998,61493
69,18810,64950,39728
70,52846,64629,63897
71,38647,65371,62641
72,40124,37367,46469
73,21232,24759,5114
74,25604,28821,32035
75,49942,43671,24507
76,41368,9341,65533
77,56875,34649,51021
78,8531,61033,3098
79,45630,29904,55281
80,18138,6140,29240
81,2906,38535,61089
82,53655,46793,53688
83,53859,1666,36639
84,63429,18568,39297
85,51679,1101,54590
86,38118,25792,18896
87,38479,61852,12159
88,47105,21432,14542
89,29147,60287,61280
90,1080,27747,47020
91,39172,41801,46435
92,35592,8280,10143
93,44432,28121,54990
94,53059,65300,24991
95,18981,39365,43875
96,46172,57100,6843
97,8713,17854,45104
98,431,57468,31333
99,43390,20858,30738
100,1925,61689,3055
101,4,2706,16494
102,34845,56221,39425
103,706,49281,48973
104,1252,6951,54007
105,20670,8240,36204
106,9154,11559,52784
107,48861,15293,29200
108,39990,47984,17416
109,26603,47837,64111
110,50878,58895,52275
111,61797,39255,5264
112,30539,27249,4963
113,63941,28028,27950
114,10642,61424,50712
115,47911,1020,26124
116,19157,36499,43815
117,34247,43432,14127
118,46736,36513,6558
119,8213,59031,18914
120,4211,40639,5251
121,15209,19255,1289
122,25561,970,59589
123,50589,15221,34720
124,9697,32192,1774
125,16209,17365,38048
126,5851,32112,60058
127,52438,5015,20463
128,28519,16986,15871
129,56843,41361,1295
130,38097,15139,50932
131,39146,51832,63298
132,54825,39893,9509
133,28393,39144,24617
134,54949,40864,8130
135,35652,15583,57162
136,18196,13387,31793
137,32596,21303,33976
138,64188,41099,39258
139,26190,12244,65022
140,20312,56500,10252
141,8805,38585,5852
142,3264,3672,6898
143,11417,49872,13568
144,27739,29084,52612
145,35239,38849,3092
146,52308,38959,34277
147,54506,34688,38366
148,37655,36783,4134
149,3881,36678,56993
150,27245,62476,20329
151,36008,35792,14532
152,30508,44530,48502
153,6175,25331,35565
154,10896,14312,51893
155,14039,5456,38019
156,20316,56351,65094
157,5992,56799,3997
158,29331,39872,21020
159,2097,31297,37307
160,17637,47431,4797
161,59383,6582,56117
162,91,,
163,31473,,
164,22654,,
165,16042,,
166,19512,,
167,18547,,
168,45185,,
169,13364,,
170,5307,,
171,46139,,
172,38041,,
173,26644,,
174,30794,,
175,17174,,
176,28922,,
177,33708,,
178,33839,,
179,54473,,
180,11557,,
181,61100,,
182,8985,,
183,9183,,
184,66,,
185,39466,,
186,37385,,
187,25256,,
188,31300,,
189,36583,,
190,23796,,
191,2391,,
192,281,,
193,26862,,
194,26025,,
195,21260,,
196,46815,,
197,30868,,
198,57265,,
199,48550,,
200,3084,,
201,37190,,
202,30986,,
203,42260,,
204,9254,,
205,39208,,
206,2227,,
207,28562,,
208,49587,,
209,21445,,
210,23523,,
211,39252,,
212,9200,,
213,34508,,
