,train,val,test
0,38669,40888,43796
1,42857,14051,17291
2,39880,56947,44976
3,13526,22425,25928
4,1952,52375,41586
5,52461,55287,38687
6,4877,44581,15486
7,44603,1943,52420
8,58974,46769,30272
9,29915,27315,15231
10,60685,16325,42296
11,6359,12442,29615
12,40129,22290,47960
13,35197,31033,30203
14,20205,58947,21929
15,62828,26950,16876
16,28603,36302,15470
17,45990,1660,18813
18,52259,8279,26219
19,7482,61961,42549
20,25923,22489,45725
21,4827,54928,53377
22,13987,57598,57696
23,52931,9658,26533
24,51346,5970,48506
25,30369,63165,36063
26,24563,38349,64824
27,6449,56861,3191
28,10548,60988,46543
29,18014,42125,11263
30,63289,59002,15188
31,59515,59760,43280
32,17067,49995,5265
33,32032,14424,38901
34,12222,7204,10246
35,22155,56875,6793
36,44283,23629,14401
37,7955,44962,61320
38,63015,53098,50246
39,15742,34690,51032
40,15671,2906,47105
41,59900,10077,57711
42,7329,8531,63121
43,286,35754,18607
44,12522,21373,51499
45,44232,44804,26939
46,28736,21232,46688
47,51215,34822,61823
48,52108,47035,40124
49,35953,45254,20882
50,32042,43998,18138
51,31383,33984,22740
52,27851,35909,46444
53,6363,45578,60928
54,32636,51128,50304
55,22221,39269,10469
56,32432,22924,63836
57,50048,30515,2666
58,19030,7490,30792
59,19569,4608,14617
60,52836,52752,15912
61,60936,31594,63367
62,11431,44700,40079
63,53402,3222,40503
64,28066,55279,41368
65,30712,45630,53900
66,18810,17738,48734
67,12902,5114,39144
68,52846,8805,5307
69,3511,17365,46469
70,38647,54990,38018
71,16064,1925,56843
72,25604,15139,43432
73,49942,47837,27249
74,50962,28028,50589
75,54408,41361,16986
76,17487,45104,16042
77,10800,1252,61424
78,6281,32035,48973
79,21910,46736,31473
80,64771,11559,41801
81,24023,35998,27739
82,53655,14039,10896
83,53859,57468,35239
84,63429,18547,1295
85,51679,26644,60058
86,38118,15221,9509
87,38479,20463,19157
88,55876,39893,26190
89,38048,34720,39425
90,19255,39990,10642
91,35592,4963,32596
92,18981,8713,16209
93,52784,30794,18896
94,431,14127,12159
95,6951,50932,1101
96,32112,44432,3881
97,1774,64950,51832
98,27747,28922,54007
99,29888,20670,63298
100,4,52275,5992
101,34845,46172,1080
102,57100,8240,62641
103,43671,36204,52308
104,65300,47984,59031
105,5251,22654,25561
106,48861,39146,6175
107,26603,28121,56221
108,50878,54506,91
109,61797,706,14542
110,24991,29200,38097
111,63941,3055,17416
112,47911,10143,39297
113,6558,36513,9341
114,8213,27245,53059
115,24507,39172,15293
116,27950,61689,15209
117,18914,9154,60287
118,4211,49281,43390
119,51021,20312,26124
120,1289,65533,34247
121,36499,45185,29331
122,64111,53688,31333
123,20858,17854,5264
124,64629,59383,34649
125,52438,30738,20316
126,28519,40639,30539
127,61852,3098,54949
128,43875,58895,38041
129,54825,2706,25792
130,28393,61280,29147
131,59589,36008,9697
132,46435,5851,3264
133,35652,38535,46139
134,65371,21303,21260
135,18196,6898,41099
136,5015,8985,12244
137,64188,40864,34688
138,1020,5852,13568
139,11417,23796,11557
140,54590,33708,26862
141,6140,25256,3672
142,18568,57162,10252
143,37655,2391,49872
144,46793,39258,38959
145,28821,36583,33839
146,36639,31793,3092
147,30508,65022,26025
148,24617,4797,14532
149,15871,30986,21445
150,39728,37307,9254
151,21432,46815,39872
152,16494,56117,37190
153,39365,48502,3997
154,32192,6582,39252
155,61033,3084,28562
156,2097,30868,48550
157,24759,35565,31297
158,17637,23523,49587
159,39255,36783,47431
160,29904,25331,34508
161,29240,39208,35792
162,63897,,
163,19512,,
164,50712,,
165,43815,,
166,6843,,
167,1666,,
168,55281,,
169,13364,,
170,37367,,
171,8280,,
172,970,,
173,61089,,
174,47020,,
175,61493,,
176,17174,,
177,52612,,
178,54473,,
179,56500,,
180,13387,,
181,61100,,
182,38366,,
183,9183,,
184,66,,
185,29084,,
186,15583,,
187,39466,,
188,33976,,
189,38849,,
190,37385,,
191,34277,,
192,31300,,
193,38585,,
194,281,,
195,8130,,
196,38019,,
197,14312,,
198,62476,,
199,57265,,
200,56799,,
201,20329,,
202,36678,,
203,51893,,
204,42260,,
205,5456,,
206,65094,,
207,2227,,
208,44530,,
209,21020,,
210,9200,,
211,56351,,
212,56993,,
213,4134,,
