,train,val,test
0,42857,51346,17067
1,30203,1660,6449
2,56947,13987,64824
3,13526,1952,42296
4,4877,9658,52931
5,22290,21929,30272
6,44603,15486,46543
7,44581,39880,31033
8,58974,7482,52461
9,29915,38349,42125
10,44976,57598,26219
11,40129,1943,30369
12,35197,15470,22489
13,45725,11263,60685
14,28603,4827,29615
15,52259,7955,18813
16,57696,27315,26533
17,41586,45990,15231
18,25923,56861,20205
19,52375,6359,16325
20,25928,55287,46769
21,42549,38687,24563
22,22425,58947,17291
23,63165,43796,47960
24,5970,26950,52420
25,54928,62828,48506
26,10548,63015,38669
27,53377,12442,60988
28,18014,12222,8279
29,63289,36302,40888
30,59515,53655,12902
31,32032,34822,30792
32,36063,54408,23629
33,22155,15912,59002
34,44283,14617,286
35,61961,6281,31594
36,3191,30712,17487
37,14051,55279,3222
38,16876,32042,14401
39,15742,17738,32636
40,59760,32432,53900
41,15671,51499,12522
42,45254,22740,49995
43,21373,40079,51032
44,45578,6793,50246
45,53098,59900,34690
46,7329,4608,10246
47,44232,10800,28066
48,60928,61320,50304
49,44700,45630,18138
50,61823,31383,3511
51,28736,35953,48734
52,22924,33984,30515
53,10469,56875,51215
54,52108,39269,2666
55,35909,27851,43998
56,63836,20882,26939
57,35754,47035,21232
58,18607,57711,6363
59,44962,38901,7204
60,22221,10077,7490
61,15188,14424,8531
62,52836,41368,19569
63,60936,51128,46444
64,11431,50048,63367
65,53402,55876,43280
66,63121,53859,19030
67,18810,37655,9154
68,52846,14127,36008
69,5265,1080,1295
70,38647,1289,52308
71,40124,65371,30508
72,16064,34845,970
73,25604,55281,24991
74,52752,2097,39728
75,49942,40639,26124
76,50962,58895,706
77,44804,31333,11559
78,21910,43432,39144
79,40503,17637,20463
80,64771,32112,3055
81,2906,52784,34720
82,24023,25792,8280
83,63429,18914,8805
84,51679,30738,47984
85,38118,35239,27245
86,38479,56221,9341
87,46688,39297,431
88,47105,17416,61852
89,15293,1252,54990
90,29200,13364,1925
91,5264,52438,54007
92,44432,52275,10642
93,53059,8713,10143
94,16986,53688,28821
95,36204,43875,65300
96,46172,47020,62641
97,6951,15209,61797
98,3098,20316,47837
99,1774,18981,38097
100,17365,35652,3881
101,27747,29331,38041
102,51832,2706,24617
103,4,91,6843
104,57100,28121,39365
105,18896,41361,5992
106,43671,16494,38018
107,20670,29888,20858
108,48861,9697,46793
109,61424,6558,39172
110,39990,19255,24759
111,26603,1666,29240
112,50878,26644,28393
113,63941,61689,17854
114,47911,6175,5251
115,57468,18568,5015
116,46736,61280,32596
117,50932,14542,61033
118,35998,39893,50589
119,8213,29147,5114
120,51021,19512,37367
121,63298,1020,32035
122,25561,54506,38048
123,36499,38535,54949
124,15139,4211,24507
125,16209,27950,65533
126,28519,36513,64629
127,56843,19157,54590
128,39146,43390,39255
129,49281,48973,35592
130,54825,5851,34247
131,59589,30539,1101
132,46435,60287,64188
133,18196,15221,64111
134,26190,23796,281
135,20312,33976,61100
136,3264,8985,38585
137,11417,34688,3092
138,27739,13387,33708
139,6140,66,31793
140,36639,10252,37385
141,15871,11557,21260
142,64950,39466,38959
143,21432,41099,13568
144,10896,40864,3672
145,14039,57162,15583
146,12159,25256,39258
147,27249,9183,56500
148,39425,31297,57265
149,45104,21445,21020
150,32192,20329,4134
151,59383,47431,25331
152,31473,3997,5456
153,22654,3084,36678
154,8240,48550,56351
155,29904,56117,51893
156,63897,36783,23523
157,16042,48502,30986
158,60058,35565,2227
159,50712,39872,42260
160,18547,9200,28562
161,41801,46815,39252
162,45185,,
163,46469,,
164,28028,,
165,43815,,
166,4963,,
167,34649,,
168,5307,,
169,46139,,
170,9509,,
171,61089,,
172,59031,,
173,30794,,
174,61493,,
175,17174,,
176,28922,,
177,52612,,
178,33839,,
179,65022,,
180,6898,,
181,54473,,
182,21303,,
183,38366,,
184,29084,,
185,49872,,
186,12244,,
187,38849,,
188,34277,,
189,5852,,
190,31300,,
191,36583,,
192,2391,,
193,26862,,
194,26025,,
195,8130,,
196,30868,,
197,38019,,
198,35792,,
199,6582,,
200,14312,,
201,4797,,
202,62476,,
203,56799,,
204,37190,,
205,14532,,
206,37307,,
207,9254,,
208,39208,,
209,65094,,
210,44530,,
211,49587,,
212,34508,,
213,56993,,
