,train,val,test
0,18813,22489,25928
1,42857,39880,12442
2,52420,14051,56947
3,43796,36302,42549
4,52461,24563,26533
5,22290,51346,56861
6,40888,57598,4877
7,38687,46769,40129
8,6359,46543,3191
9,27315,17291,45990
10,35197,15486,30272
11,1943,30203,31033
12,26950,25923,1952
13,55287,63015,29915
14,16325,13526,57696
15,45725,44603,22425
16,47960,60685,29615
17,28603,60988,11263
18,41586,61961,7482
19,52375,32032,48506
20,64824,4827,13987
21,5970,21929,20205
22,58947,15231,38349
23,54928,63289,42125
24,52931,10548,44581
25,26219,62828,58974
26,53377,63165,22155
27,18014,1660,44976
28,42296,30369,52259
29,59515,6449,38669
30,8279,32432,20882
31,9658,3222,32636
32,17067,22924,18138
33,12222,50962,50304
34,36063,22221,5265
35,44283,53402,44232
36,7955,51215,40124
37,16876,10800,12522
38,15470,21910,15742
39,59760,55279,19030
40,51032,4608,46444
41,34822,38118,15188
42,15671,26939,2906
43,7204,23629,25604
44,40079,56875,53655
45,61320,55876,53900
46,21373,39269,63429
47,45578,64771,21232
48,59900,54408,34690
49,43280,18810,53098
50,51128,50246,6793
51,15912,22740,7329
52,63367,31383,51679
53,28736,57711,63836
54,52108,49942,30515
55,35909,52846,16064
56,35953,3511,45254
57,59002,14424,44804
58,14617,40503,30712
59,35754,38901,60928
60,10077,17738,2666
61,10246,17487,61823
62,27851,14401,10469
63,6363,32042,6281
64,18607,286,7490
65,44962,19569,31594
66,48734,50048,44700
67,52836,51832,9697
68,60936,18196,36204
69,11431,39255,38018
70,28066,50712,19157
71,63121,17416,46139
72,12902,61852,12159
73,38647,35239,26124
74,52752,63941,41801
75,47035,27739,64629
76,41368,1252,30508
77,51499,57100,25792
78,8531,60287,34845
79,30792,91,1020
80,45630,46172,28121
81,43998,61089,35998
82,49995,20858,43815
83,24023,24991,37367
84,53859,25561,30539
85,38479,43432,17365
86,46688,24617,65371
87,33984,36008,32192
88,47105,64188,57468
89,29147,4,1774
90,15293,1101,44432
91,1080,61033,10642
92,19255,65533,8213
93,35592,43875,8805
94,5264,50878,30794
95,39144,39990,24507
96,18981,53059,20463
97,16986,51021,29200
98,52784,34649,27245
99,8713,28028,48861
100,43390,18896,37655
101,1925,29888,31473
102,6951,15871,9154
103,56221,431,15209
104,9341,46793,39297
105,62641,46469,63298
106,27747,8240,10143
107,31333,36499,3881
108,52275,50589,39728
109,11559,11417,17637
110,38535,49281,3264
111,706,15221,32112
112,43671,5992,1289
113,5251,2097,54990
114,26603,20670,61689
115,61797,6558,34247
116,1295,61424,29240
117,50932,3098,46736
118,27950,38041,1666
119,18914,28519,52438
120,4211,38048,21432
121,40639,58895,47984
122,64111,5114,55281
123,15139,59031,27249
124,16209,970,29904
125,5851,20316,8280
126,56843,39172,17854
127,38097,29331,61280
128,39146,48973,63897
129,53688,34720,32596
130,54825,47911,16042
131,28393,18547,36639
132,54949,39893,65300
133,59589,47837,5015
134,46435,8130,39466
135,35652,3092,40864
136,26190,26025,13568
137,20312,57162,38585
138,54590,23796,5852
139,6140,37385,12244
140,18568,34277,31300
141,52308,31793,25256
142,54506,61100,56500
143,28821,52612,9183
144,2706,38849,34688
145,14127,54473,3672
146,64950,38366,41099
147,6175,49872,33708
148,10896,37307,56799
149,14039,21020,39872
150,41361,30986,14532
151,39425,39252,21445
152,16494,35792,36783
153,39365,42260,4797
154,45104,9200,48502
155,36513,44530,20329
156,24759,39208,51893
157,59383,25331,36678
158,22654,31297,3084
159,32035,37190,5456
160,19512,14312,49587
161,60058,6582,2227
162,45185,,
163,6843,,
164,13364,,
165,3055,,
166,4963,,
167,5307,,
168,54007,,
169,14542,,
170,9509,,
171,26644,,
172,47020,,
173,30738,,
174,61493,,
175,17174,,
176,28922,,
177,33839,,
178,65022,,
179,6898,,
180,10252,,
181,21303,,
182,13387,,
183,11557,,
184,8985,,
185,39258,,
186,66,,
187,29084,,
188,15583,,
189,33976,,
190,38959,,
191,36583,,
192,2391,,
193,281,,
194,26862,,
195,21260,,
196,46815,,
197,30868,,
198,47431,,
199,38019,,
200,56117,,
201,62476,,
202,57265,,
203,48550,,
204,9254,,
205,65094,,
206,28562,,
207,23523,,
208,3997,,
209,35565,,
210,34508,,
211,56351,,
212,56993,,
213,4134,,
