,train,val,test
18813,True,False,False
38669,True,False,False
39880,True,False,False
52420,True,False,False
13526,True,False,False
52461,True,False,False
22290,True,False,False
44581,True,False,False
58974,True,False,False
40888,True,False,False
60685,True,False,False
22489,True,False,False
31033,True,False,False
62828,True,False,False
55287,True,False,False
16325,True,False,False
12442,True,False,False
47960,True,False,False
52259,True,False,False
57696,True,False,False
26533,True,False,False
25923,True,False,False
46769,True,False,False
63165,True,False,False
5970,True,False,False
54928,True,False,False
52931,True,False,False
26219,True,False,False
38349,True,False,False
48506,True,False,False
42296,True,False,False
8279,True,False,False
32032,True,False,False
36063,True,False,False
44283,True,False,False
3191,True,False,False
14051,True,False,False
42125,True,False,False
15470,True,False,False
15742,True,False,False
59760,True,False,False
34822,True,False,False
45254,True,False,False
7204,True,False,False
21373,True,False,False
45578,True,False,False
59900,True,False,False
7329,True,False,False
12522,True,False,False
43280,True,False,False
44232,True,False,False
60928,True,False,False
51128,True,False,False
61823,True,False,False
63367,True,False,False
55279,True,False,False
28736,True,False,False
51215,True,False,False
39269,True,False,False
59002,True,False,False
32042,True,False,False
2666,True,False,False
44962,True,False,False
22221,True,False,False
53900,True,False,False
15188,True,False,False
22740,True,False,False
17738,True,False,False
52836,True,False,False
60936,True,False,False
20882,True,False,False
63121,True,False,False
12902,True,False,False
5265,True,False,False
38647,True,False,False
50962,True,False,False
54408,True,False,False
41368,True,False,False
44804,True,False,False
6281,True,False,False
49995,True,False,False
18138,True,False,False
34690,True,False,False
24023,True,False,False
53859,True,False,False
51679,True,False,False
38479,True,False,False
55876,True,False,False
47105,True,False,False
29147,True,False,False
15293,True,False,False
38048,True,False,False
1080,True,False,False
39172,True,False,False
35592,True,False,False
10143,True,False,False
44432,True,False,False
36204,True,False,False
8713,True,False,False
43390,True,False,False
3098,True,False,False
56221,True,False,False
27747,True,False,False
34845,True,False,False
706,True,False,False
61280,True,False,False
65300,True,False,False
9154,True,False,False
39990,True,False,False
26603,True,False,False
50878,True,False,False
61797,True,False,False
24991,True,False,False
63941,True,False,False
10642,True,False,False
6558,True,False,False
35998,True,False,False
9697,True,False,False
54990,True,False,False
20858,True,False,False
38097,True,False,False
39146,True,False,False
53688,True,False,False
43875,True,False,False
47837,True,False,False
59589,True,False,False
35652,True,False,False
5015,True,False,False
64188,True,False,False
8805,True,False,False
52308,True,False,False
37655,True,False,False
46793,True,False,False
28821,True,False,False
27245,True,False,False
36008,True,False,False
24617,True,False,False
14127,True,False,False
6175,True,False,False
39728,True,False,False
10896,True,False,False
14039,True,False,False
12159,True,False,False
27249,True,False,False
41361,True,False,False
58895,True,False,False
39425,True,False,False
45104,True,False,False
26124,True,False,False
29331,True,False,False
61033,True,False,False
39255,True,False,False
22654,True,False,False
63897,True,False,False
32035,True,False,False
19512,True,False,False
60058,True,False,False
50712,True,False,False
18547,True,False,False
45185,True,False,False
15221,True,False,False
28028,True,False,False
1666,True,False,False
55281,True,False,False
39297,True,False,False
3055,True,False,False
8280,True,False,False
4963,True,False,False
34649,True,False,False
