,train,val,test
18813,True,False,False
52420,True,False,False
1952,True,False,False
52461,True,False,False
4877,True,False,False
22290,True,False,False
44581,True,False,False
58974,True,False,False
44976,True,False,False
60685,True,False,False
38687,True,False,False
56861,True,False,False
6359,True,False,False
1943,True,False,False
26950,True,False,False
55287,True,False,False
47960,True,False,False
11263,True,False,False
15231,True,False,False
7482,True,False,False
30272,True,False,False
60988,True,False,False
64824,True,False,False
42549,True,False,False
63165,True,False,False
5970,True,False,False
30369,True,False,False
57598,True,False,False
24563,True,False,False
15486,True,False,False
48506,True,False,False
53377,True,False,False
18014,True,False,False
9658,True,False,False
61961,True,False,False
14051,True,False,False
63015,True,False,False
16876,True,False,False
15470,True,False,False
15742,True,False,False
34822,True,False,False
45254,True,False,False
61320,True,False,False
21373,True,False,False
38901,True,False,False
45578,True,False,False
53098,True,False,False
59900,True,False,False
286,True,False,False
12522,True,False,False
51128,True,False,False
57711,True,False,False
28736,True,False,False
22924,True,False,False
10469,True,False,False
52108,True,False,False
35909,True,False,False
35953,True,False,False
59002,True,False,False
32042,True,False,False
14617,True,False,False
2666,True,False,False
31383,True,False,False
27851,True,False,False
53900,True,False,False
15188,True,False,False
22740,True,False,False
19569,True,False,False
52836,True,False,False
20882,True,False,False
63121,True,False,False
30712,True,False,False
12902,True,False,False
52846,True,False,False
3511,True,False,False
6793,True,False,False
21232,True,False,False
26939,True,False,False
50962,True,False,False
23629,True,False,False
47035,True,False,False
54408,True,False,False
44804,True,False,False
10800,True,False,False
31594,True,False,False
45630,True,False,False
43998,True,False,False
63429,True,False,False
47105,True,False,False
1080,True,False,False
18981,True,False,False
36204,True,False,False
43390,True,False,False
34720,True,False,False
6951,True,False,False
9341,True,False,False
62641,True,False,False
17365,True,False,False
27747,True,False,False
31333,True,False,False
52275,True,False,False
29888,True,False,False
51832,True,False,False
11559,True,False,False
706,True,False,False
61280,True,False,False
18896,True,False,False
61424,True,False,False
50878,True,False,False
19157,True,False,False
1295,True,False,False
34247,True,False,False
50932,True,False,False
4211,True,False,False
15209,True,False,False
25561,True,False,False
40639,True,False,False
65533,True,False,False
36499,True,False,False
64111,True,False,False
54990,True,False,False
15139,True,False,False
28519,True,False,False
38097,True,False,False
39146,True,False,False
53688,True,False,False
43875,True,False,False
54825,True,False,False
28393,True,False,False
54949,True,False,False
59589,True,False,False
46435,True,False,False
18196,True,False,False
32596,True,False,False
5015,True,False,False
64188,True,False,False
26190,True,False,False
8805,True,False,False
3264,True,False,False
11417,True,False,False
27739,True,False,False
18568,True,False,False
24617,True,False,False
2706,True,False,False
64950,True,False,False
6175,True,False,False
10896,True,False,False
12159,True,False,False
27249,True,False,False
39425,True,False,False
26124,True,False,False
59383,True,False,False
39255,True,False,False
17854,True,False,False
22654,True,False,False
29240,True,False,False
63897,True,False,False
19512,True,False,False
60058,True,False,False
18547,True,False,False
41801,True,False,False
45185,True,False,False
46469,True,False,False
43815,True,False,False
6843,True,False,False
13364,True,False,False
39297,True,False,False
8280,True,False,False
34649,True,False,False
5307,True,False,False
46139,True,False,False
54007,True,False,False
14542,True,False,False
970,True,False,False
26644,True,False,False
47020,True,False,False
30738,True,False,False
33839,True,False,False
40864,True,False,False
65022,True,False,False
54473,True,False,False
21303,True,False,False
11557,True,False,False
61100,True,False,False
8985,True,False,False
38366,True,False,False
66,True,False,False
29084,True,False,False
39466,True,False,False
3092,True,False,False
38849,True,False,False
23796,True,False,False
2391,True,False,False
31793,True,False,False
26025,True,False,False
21260,True,False,False
46815,True,False,False
30868,True,False,False
38019,True,False,False
6582,True,False,False
31297,True,False,False
14312,True,False,False
57265,True,False,False
36783,True,False,False
20329,True,False,False
37190,True,False,False
5456,True,False,False
9254,True,False,False
44530,True,False,False
21020,True,False,False
21445,True,False,False
3997,True,False,False
39252,True,False,False
9200,True,False,False
44283,False,True,False
52931,False,True,False
46769,False,True,False
62828,False,True,False
12442,False,True,False
36302,False,True,False
45725,False,True,False
51346,False,True,False
52375,False,True,False
4827,False,True,False
40888,False,True,False
13987,False,True,False
52259,False,True,False
40129,False,True,False
42857,False,True,False
58947,False,True,False
29915,False,True,False
17291,False,True,False
22489,False,True,False
56947,False,True,False
28603,False,True,False
6449,False,True,False
22155,False,True,False
29615,False,True,False
13526,False,True,False
57696,False,True,False
22425,False,True,False
25923,False,True,False
42125,False,True,False
27315,False,True,False
51499,False,True,False
44962,False,True,False
30515,False,True,False
49995,False,True,False
46444,False,True,False
59760,False,True,False
5265,False,True,False
50246,False,True,False
6281,False,True,False
7204,False,True,False
39269,False,True,False
56875,False,True,False
40079,False,True,False
17738,False,True,False
7329,False,True,False
24023,False,True,False
15671,False,True,False
60928,False,True,False
61823,False,True,False
2906,False,True,False
3222,False,True,False
33984,False,True,False
17487,False,True,False
32636,False,True,False
25604,False,True,False
50304,False,True,False
60936,False,True,False
51215,False,True,False
64771,False,True,False
7490,False,True,False
63367,False,True,False
34690,False,True,False
40124,False,True,False
53655,False,True,False
52752,False,True,False
38647,False,True,False
28066,False,True,False
1925,False,True,False
27245,False,True,False
1666,False,True,False
52308,False,True,False
21432,False,True,False
63941,False,True,False
17416,False,True,False
54506,False,True,False
61797,False,True,False
39990,False,True,False
46736,False,True,False
46793,False,True,False
39365,False,True,False
64629,False,True,False
35239,False,True,False
5851,False,True,False
16494,False,True,False
39728,False,True,False
35592,False,True,False
41361,False,True,False
30539,False,True,False
50589,False,True,False
3055,False,True,False
57100,False,True,False
59031,False,True,False
17637,False,True,False
24991,False,True,False
6140,False,True,False
61493,False,True,False
18914,False,True,False
5251,False,True,False
45104,False,True,False
15293,False,True,False
5264,False,True,False
16209,False,True,False
29200,False,True,False
46172,False,True,False
5992,False,True,False
20312,False,True,False
50712,False,True,False
52784,False,True,False
47837,False,True,False
36513,False,True,False
20858,False,True,False
27950,False,True,False
19255,False,True,False
4,False,True,False
20316,False,True,False
30508,False,True,False
31473,False,True,False
28922,False,True,False
431,False,True,False
8240,False,True,False
51021,False,True,False
44432,False,True,False
8713,False,True,False
32192,False,True,False
65300,False,True,False
9154,False,True,False
55281,False,True,False
56843,False,True,False
61852,False,True,False
1101,False,True,False
47984,False,True,False
49281,False,True,False
15871,False,True,False
24507,False,True,False
34688,False,True,False
33976,False,True,False
33708,False,True,False
36583,False,True,False
15583,False,True,False
281,False,True,False
9183,False,True,False
49872,False,True,False
34277,False,True,False
56500,False,True,False
41099,False,True,False
12244,False,True,False
37385,False,True,False
25256,False,True,False
48550,False,True,False
23523,False,True,False
56993,False,True,False
56117,False,True,False
4134,False,True,False
4797,False,True,False
49587,False,True,False
35792,False,True,False
34508,False,True,False
30986,False,True,False
37307,False,True,False
39208,False,True,False
2227,False,True,False
28562,False,True,False
43796,False,False,True
38669,False,False,True
3191,False,False,True
42296,False,False,True
7955,False,False,True
54928,False,False,True
59515,False,False,True
36063,False,False,True
17067,False,False,True
46543,False,False,True
1660,False,False,True
30203,False,False,True
39880,False,False,True
12222,False,False,True
44603,False,False,True
8279,False,False,True
31033,False,False,True
35197,False,False,True
41586,False,False,True
26533,False,False,True
16325,False,False,True
20205,False,False,True
10548,False,False,True
45990,False,False,True
32032,False,False,True
21929,False,False,True
26219,False,False,True
38349,False,False,True
25928,False,False,True
63289,False,False,True
51032,False,False,True
18138,False,False,True
11431,False,False,True
44232,False,False,True
4608,False,False,True
10246,False,False,True
53402,False,False,True
51679,False,False,True
10077,False,False,True
18810,False,False,True
40503,False,False,True
38118,False,False,True
43280,False,False,True
19030,False,False,True
55876,False,False,True
55279,False,False,True
48734,False,False,True
53859,False,False,True
14424,False,False,True
15912,False,False,True
50048,False,False,True
32432,False,False,True
44700,False,False,True
22221,False,False,True
46688,False,False,True
49942,False,False,True
8531,False,False,True
30792,False,False,True
41368,False,False,True
21910,False,False,True
35754,False,False,True
16064,False,False,True
14401,False,False,True
6363,False,False,True
63836,False,False,True
38479,False,False,True
18607,False,False,True
39172,False,False,True
57468,False,False,True
35998,False,False,True
30794,False,False,True
48861,False,False,True
20463,False,False,True
56221,False,False,True
38018,False,False,True
3881,False,False,True
28121,False,False,True
9509,False,False,True
34845,False,False,True
35652,False,False,True
32112,False,False,True
25792,False,False,True
61689,False,False,True
38535,False,False,True
43432,False,False,True
52438,False,False,True
60287,False,False,True
1774,False,False,True
6558,False,False,True
26603,False,False,True
28028,False,False,True
10642,False,False,True
63298,False,False,True
43671,False,False,True
24759,False,False,True
1289,False,False,True
37367,False,False,True
14039,False,False,True
54590,False,False,True
14127,False,False,True
53059,False,False,True
38048,False,False,True
1252,False,False,True
48973,False,False,True
4963,False,False,True
28821,False,False,True
39144,False,False,True
36008,False,False,True
61033,False,False,True
5114,False,False,True
47911,False,False,True
15221,False,False,True
16042,False,False,True
29331,False,False,True
61089,False,False,True
32035,False,False,True
3098,False,False,True
65371,False,False,True
39893,False,False,True
58895,False,False,True
1020,False,False,True
2097,False,False,True
8213,False,False,True
9697,False,False,True
91,False,False,True
29904,False,False,True
36639,False,False,True
16986,False,False,True
29147,False,False,True
37655,False,False,True
17174,False,False,True
20670,False,False,True
10143,False,False,True
38041,False,False,True
38959,False,False,True
26862,False,False,True
6898,False,False,True
13568,False,False,True
38585,False,False,True
52612,False,False,True
10252,False,False,True
8130,False,False,True
57162,False,False,True
31300,False,False,True
13387,False,False,True
39258,False,False,True
3672,False,False,True
5852,False,False,True
56799,False,False,True
51893,False,False,True
47431,False,False,True
14532,False,False,True
62476,False,False,True
35565,False,False,True
48502,False,False,True
56351,False,False,True
42260,False,False,True
3084,False,False,True
65094,False,False,True
25331,False,False,True
39872,False,False,True
36678,False,False,True
