,train,val,test
0,38669,7955,30203
1,39880,8279,52931
2,52420,62828,26219
3,13526,63289,15231
4,43796,53377,1660
5,1952,46543,4827
6,22290,16325,40888
7,44603,42296,32032
8,44581,36063,57598
9,58974,61961,17067
10,22489,30272,1943
11,38687,26950,14051
12,31033,64824,16876
13,6359,10548,12442
14,40129,13987,25923
15,35197,20205,56947
16,45725,22425,29915
17,45990,26533,60685
18,52259,12222,56861
19,57696,52461,11263
20,60988,42857,48506
21,52375,7482,42125
22,25928,17291,55287
23,42549,46769,41586
24,5970,44976,4877
25,54928,47960,18813
26,51346,3191,29615
27,30369,27315,63165
28,21929,28603,15486
29,36302,15470,58947
30,38349,15188,24023
31,24563,31594,25604
32,6449,53859,31383
33,18014,63429,45578
34,59515,30515,53655
35,9658,7329,64771
36,22155,45630,12522
37,44283,48734,63836
38,63015,21232,10246
39,15742,18138,52752
40,7204,18810,41368
41,61320,17487,7490
42,14424,59760,40079
43,53098,49942,15912
44,286,21373,44232
45,43280,46688,17738
46,51128,50304,54408
47,44700,35953,39269
48,61823,16064,14617
49,55279,30712,5265
50,57711,51679,38901
51,28736,3222,51499
52,51215,28066,53900
53,22924,60928,45254
54,10469,59900,43998
55,52108,52836,10800
56,32042,47035,19569
57,2666,59002,46444
58,35754,40124,44804
59,10077,50246,38118
60,27851,15671,4608
61,32636,35909,63367
62,18607,6363,51032
63,22740,34822,22221
64,50048,32432,23629
65,19030,33984,2906
66,60936,6281,44962
67,20882,15293,61280
68,11431,64111,63941
69,53402,25792,54949
70,63121,12159,48973
71,12902,36513,3264
72,52846,20858,18914
73,3511,11559,5251
74,6793,52308,61797
75,38647,431,38018
76,26939,1252,1295
77,14401,32035,53688
78,50962,4963,46469
79,56875,31473,39255
80,8531,47837,15139
81,30792,52784,47984
82,21910,41801,41361
83,49995,35652,9509
84,40503,54590,26190
85,34690,44432,27950
86,38479,3055,51021
87,55876,47911,6558
88,47105,54825,61493
89,38048,8713,46435
90,29200,28922,61689
91,39172,56843,9341
92,35592,64188,25561
93,39144,40639,50712
94,18981,5114,50589
95,16986,39893,53059
96,36204,16209,28519
97,46172,9697,38097
98,43390,28121,15221
99,1925,1289,59589
100,56221,48861,10143
101,1774,35998,39425
102,62641,17416,32112
103,17365,970,45104
104,27747,57468,20316
105,31333,29904,51832
106,52275,17174,16494
107,4,18896,34720
108,60287,24507,4211
109,38535,57100,6951
110,34845,28028,1080
111,706,20670,29888
112,43671,5307,59031
113,65300,19157,18547
114,61424,26124,19255
115,39990,29240,36008
116,50878,18196,61089
117,24991,59383,47020
118,30539,3881,6140
119,34247,64950,20463
120,50932,30738,15871
121,8213,3098,37367
122,63298,46793,17637
123,65533,29147,2706
124,54990,39297,36499
125,5851,1666,26603
126,64629,38041,21432
127,52438,14542,24759
128,39146,46736,27249
129,49281,9154,46139
130,61852,10642,15209
131,43875,55281,65371
132,28393,5264,30794
133,32596,10896,43432
134,5015,38959,34277
135,20312,281,8985
136,8805,12244,57162
137,1020,9183,11557
138,11417,38585,29084
139,27739,26862,39466
140,35239,3672,54473
141,18568,8130,25256
142,54506,6898,2391
143,37655,23796,10252
144,28821,33708,40864
145,36639,39258,21303
146,27245,5852,65022
147,30508,34688,36583
148,24617,47431,35565
149,14127,21445,49587
150,6175,14532,56117
151,39728,9254,48550
152,14039,30986,37190
153,5992,3084,35792
154,58895,56993,39252
155,39365,34508,46815
156,1101,48502,36678
157,32192,14312,56799
158,29331,62476,44530
159,61033,57265,4797
160,2097,38019,30868
161,91,36783,6582
162,17854,,
163,22654,,
164,8240,,
165,63897,,
166,16042,,
167,19512,,
168,60058,,
169,45185,,
170,43815,,
171,6843,,
172,13364,,
173,8280,,
174,34649,,
175,54007,,
176,26644,,
177,52612,,
178,33839,,
179,56500,,
180,13387,,
181,61100,,
182,38366,,
183,66,,
184,49872,,
185,15583,,
186,13568,,
187,33976,,
188,3092,,
189,38849,,
190,37385,,
191,41099,,
192,31300,,
193,31793,,
194,26025,,
195,21260,,
196,31297,,
197,39872,,
198,20329,,
199,51893,,
200,37307,,
201,42260,,
202,5456,,
203,39208,,
204,65094,,
205,2227,,
206,28562,,
207,21020,,
208,23523,,
209,3997,,
210,25331,,
211,9200,,
212,56351,,
213,4134,,
