,train,val,test
normal_115,True,False,False
normal_064,True,False,False
normal_106,True,False,False
normal_145,True,False,False
normal_085,True,False,False
normal_154,True,False,False
normal_134,True,False,False
normal_117,True,False,False
normal_008,True,False,False
normal_127,True,False,False
normal_070,True,False,False
normal_041,True,False,False
normal_126,True,False,False
normal_089,True,False,False
normal_104,True,False,False
normal_026,True,False,False
normal_116,True,False,False
normal_128,True,False,False
normal_059,True,False,False
normal_114,True,False,False
normal_036,True,False,False
normal_029,True,False,False
normal_119,True,False,False
normal_038,True,False,False
normal_062,True,False,False
normal_075,True,False,False
normal_002,True,False,False
normal_120,True,False,False
normal_042,True,False,False
normal_056,True,False,False
normal_055,True,False,False
normal_090,True,False,False
normal_051,True,False,False
normal_074,True,False,False
normal_131,True,False,False
normal_118,True,False,False
normal_037,True,False,False
normal_144,True,False,False
normal_100,True,False,False
normal_019,True,False,False
normal_109,True,False,False
normal_025,True,False,False
normal_113,True,False,False
normal_032,True,False,False
normal_068,True,False,False
normal_069,True,False,False
normal_060,True,False,False
test_005,True,False,False
test_007,True,False,False
normal_124,True,False,False
test_014,True,False,False
test_018,True,False,False
test_020,True,False,False
normal_020,True,False,False
test_022,True,False,False
test_025,True,False,False
normal_088,True,False,False
test_031,True,False,False
test_032,True,False,False
test_036,True,False,False
test_041,True,False,False
test_042,True,False,False
test_053,True,False,False
test_054,True,False,False
test_056,True,False,False
test_057,True,False,False
test_058,True,False,False
test_059,True,False,False
test_060,True,False,False
test_062,True,False,False
test_063,True,False,False
test_067,True,False,False
test_076,True,False,False
test_098,True,False,False
test_100,True,False,False
test_106,True,False,False
test_111,True,False,False
normal_093,True,False,False
test_124,True,False,False
test_128,True,False,False
patient_000_node_0,True,False,False
patient_000_node_2,True,False,False
patient_000_node_4,True,False,False
patient_001_node_0,True,False,False
patient_001_node_2,True,False,False
patient_001_node_4,True,False,False
patient_002_node_3,True,False,False
patient_002_node_4,True,False,False
patient_003_node_1,True,False,False
patient_003_node_3,True,False,False
patient_003_node_4,True,False,False
normal_133,True,False,False
patient_004_node_3,True,False,False
patient_005_node_0,True,False,False
patient_005_node_1,True,False,False
patient_005_node_2,True,False,False
patient_006_node_0,True,False,False
patient_007_node_2,True,False,False
patient_007_node_3,True,False,False
patient_008_node_1,True,False,False
normal_012,True,False,False
patient_008_node_3,True,False,False
patient_008_node_4,True,False,False
patient_009_node_3,True,False,False
patient_009_node_4,True,False,False
patient_010_node_1,True,False,False
normal_048,True,False,False
patient_011_node_1,True,False,False
patient_011_node_4,True,False,False
patient_012_node_4,True,False,False
patient_015_node_0,True,False,False
patient_017_node_0,True,False,False
patient_018_node_0,True,False,False
patient_019_node_4,True,False,False
normal_077,True,False,False
patient_020_node_3,True,False,False
patient_022_node_3,True,False,False
patient_023_node_1,True,False,False
patient_023_node_2,True,False,False
patient_023_node_3,True,False,False
patient_023_node_4,True,False,False
patient_024_node_0,True,False,False
patient_024_node_3,True,False,False
patient_027_node_1,True,False,False
patient_027_node_3,True,False,False
patient_028_node_4,True,False,False
patient_030_node_0,True,False,False
patient_031_node_2,True,False,False
patient_031_node_3,True,False,False
patient_032_node_2,True,False,False
patient_033_node_0,True,False,False
patient_033_node_4,True,False,False
patient_034_node_0,True,False,False
patient_034_node_2,True,False,False
patient_034_node_4,True,False,False
patient_035_node_4,True,False,False
patient_036_node_2,True,False,False
patient_037_node_2,True,False,False
patient_040_node_3,True,False,False
patient_041_node_1,True,False,False
patient_041_node_3,True,False,False
patient_041_node_4,True,False,False
patient_042_node_0,True,False,False
patient_042_node_2,True,False,False
patient_042_node_4,True,False,False
