,train,val,test
0,normal_087,normal_054,patient_029_node_4
1,normal_045,patient_082_node_2,test_124
2,normal_126,patient_003_node_4,normal_071
3,normal_101,normal_091,patient_036_node_0
4,normal_089,patient_000_node_0,patient_003_node_2
5,normal_003,patient_042_node_1,patient_012_node_1
6,normal_007,normal_026,patient_002_node_3
7,normal_104,patient_057_node_0,test_032
8,normal_057,patient_052_node_4,test_098
9,normal_073,normal_053,patient_042_node_4
10,normal_010,test_089,patient_012_node_2
11,normal_059,normal_122,normal_075
12,normal_114,test_034,patient_084_node_4
13,normal_018,normal_079,normal_027
14,normal_125,normal_137,patient_024_node_0
15,normal_152,normal_029,normal_138
16,normal_043,patient_001_node_1,normal_080
17,normal_157,patient_079_node_2,patient_078_node_4
18,normal_038,patient_027_node_3,patient_060_node_2
19,normal_034,patient_041_node_3,patient_049_node_3
20,normal_139,patient_058_node_1,test_093
21,normal_149,patient_083_node_4,patient_048_node_2
22,normal_002,patient_093_node_2,patient_053_node_1
23,normal_156,normal_088,test_060
24,normal_120,patient_043_node_2,patient_070_node_0
25,normal_142,normal_061,test_129
26,normal_055,normal_052,patient_066_node_4
27,normal_044,patient_007_node_3,test_081
28,normal_092,patient_034_node_1,patient_009_node_3
29,normal_017,normal_141,patient_085_node_2
30,normal_118,normal_133,normal_050
31,normal_103,patient_098_node_0,normal_008
32,normal_049,normal_035,patient_037_node_2
33,normal_037,normal_033,normal_016
34,normal_039,test_047,patient_001_node_0
35,normal_108,normal_154,normal_155
36,normal_100,patient_059_node_2,patient_087_node_4
37,normal_025,patient_008_node_4,normal_110
38,normal_084,patient_047_node_4,patient_008_node_1
39,normal_095,test_012,patient_006_node_0
40,normal_083,test_118,patient_042_node_0
41,normal_068,normal_015,test_054
42,normal_069,patient_058_node_0,patient_078_node_2
43,normal_105,patient_014_node_1,patient_016_node_2
44,test_003,patient_047_node_3,patient_083_node_3
45,test_007,normal_129,test_107
46,normal_124,patient_035_node_3,patient_053_node_4
47,test_015,patient_085_node_0,normal_062
48,test_018,patient_040_node_0,patient_030_node_3
49,test_020,patient_025_node_2,patient_066_node_0
50,normal_020,patient_032_node_3,test_119
51,test_025,patient_054_node_2,normal_085
52,test_028,patient_021_node_2,patient_000_node_2
53,test_035,patient_023_node_0,test_053
54,test_036,patient_081_node_3,patient_088_node_3
55,test_037,patient_049_node_4,normal_013
56,normal_153,normal_123,test_077
57,test_044,normal_112,normal_004
58,test_045,normal_130,normal_051
59,test_055,normal_128,test_123
60,test_056,patient_043_node_4,test_005
61,test_057,patient_032_node_4,test_022
62,test_058,patient_093_node_3,patient_035_node_0
63,test_059,test_083,patient_031_node_0
64,test_067,patient_056_node_1,normal_145
65,test_072,patient_066_node_1,patient_079_node_0
66,test_078,patient_068_node_3,normal_109
67,normal_081,normal_042,patient_038_node_1
68,test_085,patient_071_node_0,patient_084_node_0
69,test_086,patient_013_node_0,patient_054_node_4
70,test_087,normal_116,patient_015_node_0
71,test_091,patient_004_node_2,normal_140
72,test_095,patient_064_node_4,patient_072_node_3
73,normal_006,patient_011_node_2,patient_004_node_0
74,test_103,patient_077_node_1,patient_082_node_3
75,test_106,patient_011_node_1,patient_064_node_1
76,test_109,patient_064_node_2,patient_023_node_4
77,test_115,test_080,normal_065
78,test_120,patient_099_node_1,test_041
79,normal_093,patient_097_node_2,normal_032
80,test_126,patient_058_node_4,normal_131
81,test_128,patient_030_node_1,patient_093_node_0
82,test_130,patient_098_node_3,patient_085_node_3
83,patient_000_node_1,test_070,patient_020_node_3
84,patient_000_node_3,patient_075_node_2,normal_040
85,patient_000_node_4,patient_057_node_4,test_017
86,patient_001_node_2,normal_115,patient_098_node_2
87,patient_001_node_3,normal_009,patient_061_node_2
88,patient_002_node_0,test_031,patient_090_node_2
89,patient_002_node_1,patient_088_node_2,patient_012_node_3
90,patient_002_node_4,patient_065_node_2,patient_053_node_2
91,patient_003_node_0,normal_064,patient_086_node_2
92,patient_004_node_1,test_101,patient_076_node_0
93,patient_004_node_3,patient_050_node_1,patient_043_node_1
94,patient_005_node_0,patient_058_node_3,patient_070_node_1
95,patient_005_node_2,test_009,patient_083_node_0
96,patient_006_node_1,normal_078,normal_070
97,patient_007_node_1,test_019,patient_068_node_2
98,patient_007_node_2,patient_007_node_0,normal_132
99,normal_012,patient_025_node_1,normal_119
100,patient_008_node_2,patient_033_node_0,normal_014
101,patient_008_node_3,patient_030_node_0,patient_075_node_1
102,patient_009_node_2,normal_066,normal_146
103,patient_010_node_1,patient_095_node_4,patient_074_node_3
104,patient_010_node_2,normal_096,normal_060
105,patient_010_node_3,patient_048_node_3,test_014
106,patient_011_node_3,normal_082,patient_041_node_4
107,patient_011_node_4,normal_148,patient_034_node_2
108,patient_012_node_4,test_050,test_096
109,patient_014_node_0,test_100,patient_031_node_3
110,patient_015_node_3,normal_106,test_043
111,patient_019_node_4,patient_075_node_0,normal_144
112,patient_020_node_0,normal_147,patient_059_node_1
113,patient_022_node_2,test_063,patient_090_node_4
114,patient_022_node_3,patient_057_node_3,normal_019
115,patient_023_node_1,patient_051_node_3,patient_046_node_1
116,patient_023_node_2,normal_041,normal_134
117,patient_023_node_3,patient_036_node_4,patient_082_node_0
118,patient_025_node_3,patient_055_node_3,test_024
119,patient_025_node_4,patient_031_node_2,normal_107
120,patient_031_node_1,normal_111,patient_055_node_1
121,patient_031_node_4,normal_090,patient_077_node_3
122,patient_032_node_0,patient_047_node_0,patient_078_node_3
123,patient_034_node_4,patient_043_node_0,normal_030
124,patient_035_node_1,patient_025_node_0,patient_091_node_0
125,patient_035_node_2,normal_036,patient_030_node_2
126,patient_036_node_1,patient_041_node_1,test_006
127,normal_028,patient_003_node_1,patient_035_node_4
128,patient_036_node_2,test_076,patient_047_node_1
129,patient_037_node_0,patient_070_node_4,patient_027_node_1
130,patient_037_node_3,normal_072,patient_059_node_4
131,patient_037_node_4,patient_095_node_3,patient_056_node_3
132,patient_038_node_3,patient_028_node_4,test_125
133,patient_039_node_2,patient_067_node_2,patient_085_node_4
134,patient_039_node_4,patient_009_node_4,normal_074
135,patient_040_node_1,normal_024,patient_088_node_0
136,normal_076,normal_158,normal_127
137,patient_040_node_3,test_088,patient_055_node_2
