,train,val,test
0,normal_045,normal_084,normal_128
1,normal_115,patient_073_node_0,test_017
2,normal_064,normal_018,test_085
3,normal_106,patient_002_node_4,patient_070_node_2
4,normal_085,patient_074_node_3,normal_114
5,normal_134,test_063,normal_005
6,normal_040,patient_046_node_1,patient_071_node_1
7,normal_127,patient_043_node_4,normal_052
8,normal_159,test_012,normal_107
9,normal_104,test_109,normal_081
10,normal_016,normal_008,patient_001_node_4
11,normal_026,patient_056_node_3,patient_029_node_4
12,normal_010,patient_015_node_0,patient_005_node_1
13,normal_059,normal_117,patient_036_node_2
14,normal_029,patient_047_node_0,normal_003
15,normal_125,patient_099_node_3,normal_138
16,normal_119,normal_093,patient_086_node_1
17,normal_071,patient_054_node_4,normal_083
18,normal_137,normal_121,patient_000_node_0
19,normal_038,patient_085_node_1,patient_009_node_4
20,normal_034,patient_077_node_0,normal_152
21,normal_062,patient_078_node_4,patient_083_node_3
22,normal_075,normal_028,patient_074_node_0
23,normal_139,normal_061,patient_043_node_2
24,normal_002,normal_092,normal_065
25,normal_160,normal_068,patient_003_node_1
26,normal_156,test_028,patient_031_node_3
27,normal_142,patient_023_node_1,patient_003_node_0
28,normal_056,normal_116,normal_147
29,normal_053,patient_058_node_3,patient_067_node_1
30,normal_009,patient_042_node_1,patient_093_node_1
31,normal_044,patient_009_node_2,patient_057_node_4
32,normal_047,patient_036_node_1,test_050
33,normal_051,normal_013,normal_150
34,normal_074,patient_034_node_4,patient_007_node_0
35,normal_131,patient_022_node_2,patient_019_node_4
36,normal_146,patient_041_node_1,patient_003_node_2
37,normal_132,patient_011_node_2,test_047
38,normal_037,patient_000_node_1,patient_005_node_0
39,normal_039,test_106,patient_045_node_2
40,normal_033,patient_057_node_2,patient_000_node_3
41,normal_063,normal_157,patient_023_node_2
42,normal_109,patient_034_node_1,normal_076
43,normal_025,patient_030_node_0,normal_041
44,normal_136,patient_020_node_0,patient_037_node_0
45,normal_113,patient_011_node_4,test_032
46,normal_069,patient_015_node_3,patient_030_node_3
47,normal_143,test_041,patient_035_node_3
48,normal_060,normal_090,normal_123
49,test_003,test_100,normal_100
50,test_007,patient_058_node_4,test_044
51,test_009,normal_030,patient_039_node_4
52,normal_124,normal_105,patient_085_node_4
53,test_014,test_058,patient_079_node_4
54,test_015,test_005,patient_001_node_0
55,test_018,patient_038_node_3,normal_148
56,test_019,patient_002_node_1,patient_033_node_4
57,test_020,patient_008_node_1,patient_095_node_3
58,test_022,patient_009_node_3,patient_007_node_2
59,test_024,patient_054_node_1,patient_002_node_3
60,normal_088,patient_041_node_2,normal_122
61,test_031,test_045,patient_043_node_1
62,test_042,patient_055_node_4,normal_024
63,test_053,normal_054,test_039
64,test_055,normal_103,patient_071_node_3
65,test_057,patient_067_node_0,test_101
66,test_059,patient_082_node_4,test_034
67,test_060,normal_012,patient_098_node_3
68,test_062,normal_111,normal_144
69,test_067,normal_078,patient_046_node_2
70,test_072,patient_011_node_3,patient_008_node_2
71,test_076,normal_087,patient_090_node_3
72,test_078,patient_006_node_0,patient_097_node_2
73,test_081,patient_061_node_3,normal_149
74,test_086,patient_098_node_2,patient_059_node_3
75,test_087,normal_118,patient_090_node_0
76,test_088,patient_023_node_4,normal_066
77,test_089,patient_013_node_0,patient_059_node_2
78,test_091,patient_084_node_0,patient_002_node_0
79,test_093,test_127,patient_032_node_3
80,test_095,patient_049_node_0,normal_120
81,test_096,patient_075_node_3,test_103
82,test_107,patient_044_node_0,patient_070_node_1
83,test_115,patient_008_node_4,test_129
84,test_118,patient_095_node_1,test_054
85,test_120,patient_038_node_1,patient_060_node_1
86,test_126,patient_035_node_4,patient_047_node_1
87,test_128,normal_020,patient_069_node_4
88,test_130,normal_082,normal_070
89,patient_001_node_3,patient_088_node_3,patient_007_node_1
90,normal_158,normal_140,patient_031_node_0
91,patient_002_node_2,patient_071_node_0,patient_048_node_2
92,patient_003_node_4,patient_083_node_2,test_119
93,patient_004_node_3,patient_043_node_3,patient_093_node_3
94,patient_005_node_2,normal_006,patient_034_node_2
95,patient_006_node_3,patient_052_node_4,patient_070_node_0
96,patient_007_node_3,normal_094,patient_011_node_1
97,patient_008_node_3,normal_004,patient_077_node_1
98,patient_010_node_1,patient_013_node_1,patient_004_node_2
99,patient_010_node_3,patient_006_node_1,patient_083_node_4
100,patient_012_node_2,patient_012_node_1,patient_061_node_0
101,patient_012_node_3,normal_141,patient_050_node_3
102,patient_014_node_0,normal_098,patient_053_node_2
103,patient_014_node_1,patient_004_node_1,normal_036
104,patient_016_node_2,normal_031,patient_059_node_0
105,patient_016_node_3,patient_000_node_4,normal_046
106,patient_016_node_4,normal_072,normal_048
107,patient_017_node_0,patient_094_node_3,patient_032_node_4
108,patient_018_node_0,patient_024_node_3,patient_073_node_2
109,normal_077,patient_050_node_0,patient_082_node_1
110,patient_020_node_3,normal_145,normal_017
111,patient_022_node_3,patient_058_node_1,patient_012_node_4
112,patient_023_node_3,normal_130,patient_099_node_0
113,patient_025_node_1,patient_064_node_2,test_123
114,patient_025_node_2,normal_027,test_023
115,patient_025_node_3,test_037,patient_061_node_2
116,patient_027_node_3,patient_001_node_2,test_056
117,patient_028_node_4,normal_101,patient_070_node_4
118,patient_030_node_1,patient_049_node_3,patient_048_node_4
119,patient_030_node_2,patient_075_node_2,test_043
120,patient_031_node_1,test_036,normal_049
121,patient_031_node_2,test_098,patient_091_node_0
122,patient_031_node_4,patient_098_node_4,patient_081_node_3
123,patient_032_node_0,normal_022,patient_004_node_0
124,normal_011,patient_073_node_4,normal_055
125,patient_032_node_2,patient_021_node_2,normal_035
126,patient_033_node_0,normal_001,patient_063_node_1
127,patient_034_node_0,normal_023,test_025
128,patient_035_node_1,patient_057_node_0,patient_064_node_4
129,patient_036_node_0,patient_078_node_3,patient_024_node_0
130,patient_036_node_4,test_080,patient_089_node_0
131,patient_037_node_2,patient_074_node_2,normal_153
132,patient_037_node_3,normal_079,patient_035_node_0
133,patient_039_node_2,patient_051_node_3,patient_087_node_4
134,patient_039_node_3,patient_056_node_2,normal_058
135,patient_040_node_0,patient_003_node_3,normal_032
136,patient_040_node_1,patient_078_node_2,patient_054_node_0
137,patient_040_node_3,patient_066_node_0,patient_010_node_2
138,patient_040_node_4,patient_065_node_1,patient_086_node_3
139,patient_041_node_4,normal_073,patient_081_node_0
140,patient_042_node_0,normal_102,normal_095
141,patient_042_node_2,test_112,normal_043
142,patient_042_node_4,normal_042,test_083
143,patient_044_node_1,patient_037_node_4,test_111
144,normal_014,patient_035_node_2,patient_084_node_1
145,patient_044_node_2,test_124,patient_054_node_3
146,patient_046_node_0,normal_080,test_035
147,patient_047_node_3,normal_099,patient_082_node_3
148,patient_047_node_4,patient_068_node_0,patient_049_node_4
149,patient_048_node_3,patient_025_node_0,patient_050_node_2
150,patient_050_node_1,normal_019,patient_095_node_2
151,normal_021,normal_133,patient_074_node_1
152,patient_053_node_0,normal_112,test_077
153,patient_053_node_1,patient_090_node_2,normal_007
154,patient_053_node_4,normal_108,normal_057
155,patient_054_node_2,patient_025_node_4,patient_043_node_0
156,patient_055_node_0,patient_083_node_0,patient_027_node_1
157,patient_055_node_3,normal_129,normal_089
158,patient_056_node_0,patient_053_node_3,normal_126
159,patient_056_node_1,test_006,test_125
160,patient_056_node_4,patient_058_node_2,normal_091
161,patient_057_node_1,patient_055_node_1,patient_001_node_1
162,patient_057_node_3,patient_023_node_0,patient_068_node_2
163,patient_058_node_0,patient_066_node_4,normal_155
164,normal_135,patient_000_node_2,test_070
165,patient_059_node_1,normal_154,patient_088_node_0
166,patient_059_node_4,patient_041_node_3,patient_055_node_2
167,patient_060_node_2,patient_018_node_1,test_113
168,patient_060_node_4,test_121,patient_052_node_0
169,patient_061_node_1,tumor_091,patient_097_node_1
170,patient_062_node_4,patient_063_node_4,patient_080_node_4
171,patient_064_node_1,tumor_077,tumor_084
172,patient_065_node_2,tumor_037,tumor_028
173,patient_065_node_3,tumor_052,patient_076_node_2
174,patient_066_node_1,tumor_053,patient_032_node_1
175,patient_067_node_2,patient_064_node_0,tumor_055
176,patient_068_node_3,patient_036_node_3,patient_029_node_2
177,normal_096,patient_005_node_4,tumor_096
178,patient_071_node_2,test_052,patient_048_node_0
179,patient_071_node_4,patient_044_node_3,patient_049_node_1
180,patient_072_node_3,tumor_059,tumor_111
181,patient_075_node_0,patient_027_node_0,tumor_010
182,patient_075_node_1,patient_020_node_4,test_027
183,patient_076_node_0,patient_080_node_1,test_122
184,patient_077_node_3,tumor_023,patient_069_node_0
185,patient_078_node_0,patient_066_node_3,tumor_054
186,patient_078_node_1,patient_064_node_3,test_068
187,normal_015,patient_080_node_2,patient_022_node_4
188,patient_079_node_0,tumor_098,patient_094_node_0
189,patient_079_node_1,tumor_080,patient_022_node_1
190,patient_079_node_2,patient_020_node_2,tumor_073
191,patient_079_node_3,test_099,tumor_089
192,patient_082_node_0,patient_095_node_0,patient_077_node_4
193,normal_110,test_040,patient_096_node_4
194,patient_082_node_2,patient_045_node_0,patient_012_node_0
195,patient_083_node_1,test_082,patient_037_node_1
196,patient_084_node_4,patient_030_node_4,tumor_015
197,patient_085_node_0,test_097,patient_060_node_3
198,patient_085_node_2,test_065,patient_063_node_0
199,patient_085_node_3,patient_089_node_3,test_073
200,patient_086_node_2,patient_026_node_2,tumor_026
201,patient_087_node_2,test_016,test_102
202,patient_087_node_3,patient_017_node_2,patient_029_node_1
203,normal_050,test_104,patient_094_node_1
204,patient_088_node_2,tumor_069,patient_096_node_3
205,patient_089_node_1,tumor_075,tumor_074
206,patient_089_node_2,tumor_004,test_116
207,patient_089_node_4,patient_063_node_3,patient_021_node_3
208,patient_090_node_1,patient_029_node_3,patient_038_node_0
209,patient_090_node_4,tumor_045,tumor_033
210,patient_091_node_1,patient_026_node_3,patient_046_node_4
211,patient_092_node_2,patient_041_node_0,tumor_105
212,patient_093_node_0,patient_046_node_3,patient_029_node_0
213,patient_093_node_2,tumor_042,patient_042_node_3
214,normal_097,tumor_068,tumor_036
215,patient_095_node_4,patient_015_node_4,patient_028_node_1
216,patient_096_node_1,test_092,test_011
217,patient_098_node_0,test_026,patient_052_node_2
218,patient_098_node_1,patient_013_node_3,patient_049_node_2
219,patient_099_node_1,patient_072_node_4,patient_051_node_0
220,patient_099_node_2,patient_034_node_3,tumor_071
221,normal_151,tumor_043,tumor_051
222,normal_067,patient_073_node_3,test_090
223,tumor_020,patient_015_node_2,tumor_094
224,tumor_076,patient_019_node_2,patient_033_node_1
225,tumor_008,patient_044_node_4,patient_021_node_4
226,tumor_013,patient_068_node_1,patient_009_node_1
227,tumor_018,tumor_086,tumor_103
228,tumor_034,tumor_088,patient_047_node_2
229,tumor_106,test_084,patient_045_node_4
230,tumor_092,tumor_065,tumor_003
231,tumor_109,patient_087_node_1,patient_048_node_1
232,tumor_063,test_071,tumor_093
233,tumor_011,patient_096_node_0,tumor_049
234,tumor_009,tumor_039,tumor_062
235,tumor_001,patient_067_node_3,patient_052_node_1
236,tumor_078,tumor_087,patient_076_node_3
237,tumor_102,patient_007_node_4,patient_038_node_2
238,tumor_101,patient_051_node_2,patient_014_node_4
239,tumor_100,patient_040_node_2,test_030
240,tumor_002,patient_091_node_2,test_105
241,tumor_029,patient_072_node_1,test_108
242,tumor_016,patient_097_node_4,tumor_058
243,tumor_024,patient_081_node_1,patient_062_node_0
244,tumor_019,patient_088_node_4,tumor_095
245,tumor_031,tumor_006,tumor_060
246,tumor_110,tumor_012,test_066
247,tumor_097,tumor_057,patient_062_node_3
248,tumor_072,patient_094_node_4,patient_018_node_4
249,tumor_090,tumor_007,patient_081_node_2
250,tumor_079,tumor_107,patient_070_node_3
251,tumor_017,patient_018_node_3,patient_069_node_2
252,tumor_056,patient_019_node_1,test_002
253,test_001,tumor_022,patient_076_node_4
254,test_004,tumor_046,patient_028_node_3
255,test_008,tumor_048,tumor_099
256,test_010,patient_092_node_1,tumor_021
257,test_013,tumor_044,patient_021_node_0
258,test_021,tumor_082,patient_033_node_3
259,test_029,tumor_027,tumor_032
260,test_038,tumor_083,tumor_067
261,test_046,test_033,patient_080_node_0
262,test_048,patient_017_node_4,patient_092_node_0
263,test_051,tumor_030,patient_073_node_1
264,tumor_081,patient_086_node_4,patient_010_node_0
265,test_064,patient_026_node_1,patient_097_node_0
266,test_069,patient_074_node_4,tumor_014
267,test_074,test_061,tumor_064
268,test_075,patient_066_node_2,tumor_061
269,test_079,,
270,tumor_108,,
271,test_094,,
272,test_110,,
