,train,val,test
0,test_024,normal_084,normal_128
1,test_078,patient_073_node_0,test_017
2,normal_156,normal_018,test_085
3,normal_016,patient_002_node_4,patient_070_node_2
4,test_062,patient_074_node_3,normal_114
5,test_126,test_063,normal_005
6,normal_011,patient_046_node_1,patient_071_node_1
7,patient_008_node_3,patient_043_node_4,normal_052
8,patient_096_node_1,test_012,normal_107
9,normal_071,test_109,normal_081
10,patient_012_node_2,normal_008,patient_001_node_4
11,normal_060,patient_056_node_3,patient_029_node_4
12,patient_065_node_2,patient_015_node_0,patient_005_node_1
13,test_130,normal_117,patient_036_node_2
14,patient_030_node_2,patient_047_node_0,normal_003
15,normal_127,patient_099_node_3,normal_138
16,patient_009_node_0,normal_093,patient_086_node_1
17,patient_027_node_2,patient_054_node_4,normal_083
18,patient_051_node_1,normal_121,patient_000_node_0
19,patient_004_node_4,patient_085_node_1,patient_009_node_4
20,tumor_066,patient_077_node_0,normal_152
21,patient_011_node_0,patient_078_node_4,patient_083_node_3
22,tumor_018,normal_028,patient_074_node_0
23,patient_062_node_1,normal_061,patient_043_node_2
24,tumor_097,normal_092,normal_065
25,test_094,normal_068,patient_003_node_1
26,test_004,test_028,patient_031_node_3
27,patient_045_node_1,patient_023_node_1,patient_003_node_0
28,patient_067_node_4,normal_116,normal_147
29,patient_092_node_4,patient_058_node_3,patient_067_node_1
30,patient_006_node_2,patient_042_node_1,patient_093_node_1
31,patient_024_node_2,patient_009_node_2,patient_057_node_4
32,,patient_036_node_1,test_050
33,,normal_013,normal_150
34,,patient_034_node_4,patient_007_node_0
35,,patient_022_node_2,patient_019_node_4
36,,patient_041_node_1,patient_003_node_2
37,,patient_011_node_2,test_047
38,,patient_000_node_1,patient_005_node_0
39,,test_106,patient_045_node_2
40,,patient_057_node_2,patient_000_node_3
41,,normal_157,patient_023_node_2
42,,patient_034_node_1,normal_076
43,,patient_030_node_0,normal_041
44,,patient_020_node_0,patient_037_node_0
45,,patient_011_node_4,test_032
46,,patient_015_node_3,patient_030_node_3
47,,test_041,patient_035_node_3
48,,normal_090,normal_123
49,,test_100,normal_100
50,,patient_058_node_4,test_044
51,,normal_030,patient_039_node_4
52,,normal_105,patient_085_node_4
53,,test_058,patient_079_node_4
54,,test_005,patient_001_node_0
55,,patient_038_node_3,normal_148
56,,patient_002_node_1,patient_033_node_4
57,,patient_008_node_1,patient_095_node_3
58,,patient_009_node_3,patient_007_node_2
59,,patient_054_node_1,patient_002_node_3
60,,patient_041_node_2,normal_122
61,,test_045,patient_043_node_1
62,,patient_055_node_4,normal_024
63,,normal_054,test_039
64,,normal_103,patient_071_node_3
65,,patient_067_node_0,test_101
66,,patient_082_node_4,test_034
67,,normal_012,patient_098_node_3
68,,normal_111,normal_144
69,,normal_078,patient_046_node_2
70,,patient_011_node_3,patient_008_node_2
71,,normal_087,patient_090_node_3
72,,patient_006_node_0,patient_097_node_2
73,,patient_061_node_3,normal_149
74,,patient_098_node_2,patient_059_node_3
75,,normal_118,patient_090_node_0
76,,patient_023_node_4,normal_066
77,,patient_013_node_0,patient_059_node_2
78,,patient_084_node_0,patient_002_node_0
79,,test_127,patient_032_node_3
80,,patient_049_node_0,normal_120
81,,patient_075_node_3,test_103
82,,patient_044_node_0,patient_070_node_1
83,,patient_008_node_4,test_129
84,,patient_095_node_1,test_054
85,,patient_038_node_1,patient_060_node_1
86,,patient_035_node_4,patient_047_node_1
87,,normal_020,patient_069_node_4
88,,normal_082,normal_070
89,,patient_088_node_3,patient_007_node_1
90,,normal_140,patient_031_node_0
91,,patient_071_node_0,patient_048_node_2
92,,patient_083_node_2,test_119
93,,patient_043_node_3,patient_093_node_3
94,,normal_006,patient_034_node_2
95,,patient_052_node_4,patient_070_node_0
96,,normal_094,patient_011_node_1
97,,normal_004,patient_077_node_1
98,,patient_013_node_1,patient_004_node_2
99,,patient_006_node_1,patient_083_node_4
100,,patient_012_node_1,patient_061_node_0
101,,normal_141,patient_050_node_3
102,,normal_098,patient_053_node_2
103,,patient_004_node_1,normal_036
104,,normal_031,patient_059_node_0
105,,patient_000_node_4,normal_046
106,,normal_072,normal_048
107,,patient_094_node_3,patient_032_node_4
108,,patient_024_node_3,patient_073_node_2
109,,patient_050_node_0,patient_082_node_1
110,,normal_145,normal_017
111,,patient_058_node_1,patient_012_node_4
112,,normal_130,patient_099_node_0
113,,patient_064_node_2,test_123
114,,normal_027,test_023
115,,test_037,patient_061_node_2
116,,patient_001_node_2,test_056
117,,normal_101,patient_070_node_4
118,,patient_049_node_3,patient_048_node_4
119,,patient_075_node_2,test_043
120,,test_036,normal_049
121,,test_098,patient_091_node_0
122,,patient_098_node_4,patient_081_node_3
123,,normal_022,patient_004_node_0
124,,patient_073_node_4,normal_055
125,,patient_021_node_2,normal_035
126,,normal_001,patient_063_node_1
127,,normal_023,test_025
128,,patient_057_node_0,patient_064_node_4
129,,patient_078_node_3,patient_024_node_0
130,,test_080,patient_089_node_0
131,,patient_074_node_2,normal_153
132,,normal_079,patient_035_node_0
133,,patient_051_node_3,patient_087_node_4
134,,patient_056_node_2,normal_058
135,,patient_003_node_3,normal_032
136,,patient_078_node_2,patient_054_node_0
137,,patient_066_node_0,patient_010_node_2
138,,patient_065_node_1,patient_086_node_3
139,,normal_073,patient_081_node_0
140,,normal_102,normal_095
141,,test_112,normal_043
142,,normal_042,test_083
143,,patient_037_node_4,test_111
144,,patient_035_node_2,patient_084_node_1
145,,test_124,patient_054_node_3
146,,normal_080,test_035
147,,normal_099,patient_082_node_3
148,,patient_068_node_0,patient_049_node_4
149,,patient_025_node_0,patient_050_node_2
150,,normal_019,patient_095_node_2
151,,normal_133,patient_074_node_1
152,,normal_112,test_077
153,,patient_090_node_2,normal_007
154,,normal_108,normal_057
155,,patient_025_node_4,patient_043_node_0
156,,patient_083_node_0,patient_027_node_1
157,,normal_129,normal_089
158,,patient_053_node_3,normal_126
159,,test_006,test_125
160,,patient_058_node_2,normal_091
161,,patient_055_node_1,patient_001_node_1
162,,patient_023_node_0,patient_068_node_2
163,,patient_066_node_4,normal_155
164,,patient_000_node_2,test_070
165,,normal_154,patient_088_node_0
166,,patient_041_node_3,patient_055_node_2
167,,patient_018_node_1,test_113
168,,test_121,patient_052_node_0
169,,tumor_091,patient_097_node_1
170,,patient_063_node_4,patient_080_node_4
171,,tumor_077,tumor_084
172,,tumor_037,tumor_028
173,,tumor_052,patient_076_node_2
174,,tumor_053,patient_032_node_1
175,,patient_064_node_0,tumor_055
176,,patient_036_node_3,patient_029_node_2
177,,patient_005_node_4,tumor_096
178,,test_052,patient_048_node_0
179,,patient_044_node_3,patient_049_node_1
180,,tumor_059,tumor_111
181,,patient_027_node_0,tumor_010
182,,patient_020_node_4,test_027
183,,patient_080_node_1,test_122
184,,tumor_023,patient_069_node_0
185,,patient_066_node_3,tumor_054
186,,patient_064_node_3,test_068
187,,patient_080_node_2,patient_022_node_4
188,,tumor_098,patient_094_node_0
189,,tumor_080,patient_022_node_1
190,,patient_020_node_2,tumor_073
191,,test_099,tumor_089
192,,patient_095_node_0,patient_077_node_4
193,,test_040,patient_096_node_4
194,,patient_045_node_0,patient_012_node_0
195,,test_082,patient_037_node_1
196,,patient_030_node_4,tumor_015
197,,test_097,patient_060_node_3
198,,test_065,patient_063_node_0
199,,patient_089_node_3,test_073
200,,patient_026_node_2,tumor_026
201,,test_016,test_102
202,,patient_017_node_2,patient_029_node_1
203,,test_104,patient_094_node_1
204,,tumor_069,patient_096_node_3
205,,tumor_075,tumor_074
206,,tumor_004,test_116
207,,patient_063_node_3,patient_021_node_3
208,,patient_029_node_3,patient_038_node_0
209,,tumor_045,tumor_033
210,,patient_026_node_3,patient_046_node_4
211,,patient_041_node_0,tumor_105
212,,patient_046_node_3,patient_029_node_0
213,,tumor_042,patient_042_node_3
214,,tumor_068,tumor_036
215,,patient_015_node_4,patient_028_node_1
216,,test_092,test_011
217,,test_026,patient_052_node_2
218,,patient_013_node_3,patient_049_node_2
219,,patient_072_node_4,patient_051_node_0
220,,patient_034_node_3,tumor_071
221,,tumor_043,tumor_051
222,,patient_073_node_3,test_090
223,,patient_015_node_2,tumor_094
224,,patient_019_node_2,patient_033_node_1
225,,patient_044_node_4,patient_021_node_4
226,,patient_068_node_1,patient_009_node_1
227,,tumor_086,tumor_103
228,,tumor_088,patient_047_node_2
229,,test_084,patient_045_node_4
230,,tumor_065,tumor_003
231,,patient_087_node_1,patient_048_node_1
232,,test_071,tumor_093
233,,patient_096_node_0,tumor_049
234,,tumor_039,tumor_062
235,,patient_067_node_3,patient_052_node_1
236,,tumor_087,patient_076_node_3
237,,patient_007_node_4,patient_038_node_2
238,,patient_051_node_2,patient_014_node_4
239,,patient_040_node_2,test_030
240,,patient_091_node_2,test_105
241,,patient_072_node_1,test_108
242,,patient_097_node_4,tumor_058
243,,patient_081_node_1,patient_062_node_0
244,,patient_088_node_4,tumor_095
245,,tumor_006,tumor_060
246,,tumor_012,test_066
247,,tumor_057,patient_062_node_3
248,,patient_094_node_4,patient_018_node_4
249,,tumor_007,patient_081_node_2
250,,tumor_107,patient_070_node_3
251,,patient_018_node_3,patient_069_node_2
252,,patient_019_node_1,test_002
253,,tumor_022,patient_076_node_4
254,,tumor_046,patient_028_node_3
255,,tumor_048,tumor_099
256,,patient_092_node_1,tumor_021
257,,tumor_044,patient_021_node_0
258,,tumor_082,patient_033_node_3
259,,tumor_027,tumor_032
260,,tumor_083,tumor_067
261,,test_033,patient_080_node_0
262,,patient_017_node_4,patient_092_node_0
263,,tumor_030,patient_073_node_1
264,,patient_086_node_4,patient_010_node_0
265,,patient_026_node_1,patient_097_node_0
266,,patient_074_node_4,tumor_014
267,,test_061,tumor_064
268,,patient_066_node_2,tumor_061
