,train,val,test
0,test_086,patient_011_node_4,patient_061_node_3
1,normal_049,normal_041,patient_005_node_0
2,patient_066_node_1,patient_056_node_4,normal_140
3,normal_016,normal_013,patient_066_node_0
4,normal_069,patient_041_node_1,patient_090_node_2
5,patient_098_node_2,test_072,patient_031_node_0
6,test_077,patient_007_node_0,normal_056
7,normal_027,patient_054_node_3,patient_068_node_2
8,patient_072_node_2,test_045,patient_045_node_2
9,test_071,patient_028_node_4,patient_072_node_3
10,patient_039_node_1,normal_150,normal_129
11,tumor_052,patient_083_node_4,test_032
12,tumor_012,patient_086_node_3,normal_117
13,tumor_050,patient_054_node_1,patient_003_node_1
14,tumor_091,patient_083_node_0,patient_025_node_2
15,tumor_086,patient_089_node_2,patient_090_node_3
16,,normal_005,normal_057
17,,patient_042_node_2,patient_010_node_2
18,,patient_021_node_2,patient_093_node_1
19,,patient_085_node_3,normal_089
20,,patient_020_node_3,normal_011
21,,patient_044_node_2,patient_078_node_0
22,,patient_078_node_1,patient_098_node_0
23,,test_056,test_037
24,,test_076,normal_090
25,,patient_013_node_0,normal_065
26,,patient_071_node_1,patient_034_node_1
27,,patient_054_node_2,patient_071_node_3
28,,normal_025,patient_067_node_0
29,,normal_075,patient_056_node_0
30,,normal_046,patient_044_node_0
31,,normal_141,test_020
32,,test_055,patient_001_node_3
33,,normal_084,normal_020
34,,patient_077_node_1,patient_047_node_1
35,,patient_050_node_2,patient_001_node_2
36,,normal_067,normal_112
37,,patient_000_node_3,patient_082_node_2
38,,test_103,patient_053_node_3
39,,normal_158,patient_039_node_4
40,,normal_088,patient_037_node_4
41,,patient_094_node_3,patient_034_node_4
42,,test_063,test_112
43,,patient_002_node_0,patient_055_node_1
44,,patient_092_node_2,patient_039_node_2
45,,normal_103,normal_139
46,,patient_011_node_1,test_053
47,,patient_024_node_3,patient_040_node_3
48,,patient_025_node_3,patient_032_node_3
49,,patient_006_node_3,patient_019_node_4
50,,patient_041_node_3,patient_033_node_0
51,,patient_001_node_4,patient_058_node_3
52,,patient_060_node_4,test_015
53,,patient_037_node_2,patient_073_node_4
54,,patient_071_node_4,normal_144
55,,patient_011_node_3,patient_086_node_2
56,,patient_008_node_3,test_106
57,,patient_055_node_4,patient_040_node_4
58,,patient_003_node_2,patient_049_node_4
59,,test_100,patient_031_node_3
60,,patient_050_node_1,patient_003_node_3
