,train,val,test
0,normal_096,patient_043_node_2,patient_047_node_3
1,normal_105,test_009,patient_035_node_4
2,test_032,patient_034_node_1,patient_095_node_1
3,test_012,patient_098_node_4,patient_074_node_2
4,patient_079_node_1,patient_058_node_3,patient_059_node_2
5,patient_057_node_0,patient_037_node_4,normal_065
6,patient_030_node_1,normal_017,normal_053
7,patient_002_node_3,normal_063,patient_001_node_4
8,patient_062_node_3,patient_005_node_1,patient_097_node_2
9,test_066,normal_077,patient_087_node_3
10,test_105,normal_003,test_015
11,patient_072_node_4,patient_007_node_1,patient_064_node_1
12,tumor_110,normal_070,test_081
13,patient_017_node_4,patient_039_node_2,test_035
14,tumor_034,test_086,patient_046_node_0
15,tumor_055,patient_074_node_0,patient_011_node_2
16,,patient_043_node_3,normal_123
17,,patient_055_node_2,patient_083_node_3
18,,normal_121,normal_156
19,,test_003,patient_009_node_3
20,,test_025,patient_066_node_0
21,,patient_070_node_1,patient_035_node_0
22,,normal_025,patient_050_node_3
23,,patient_053_node_4,patient_085_node_0
24,,patient_003_node_1,patient_016_node_3
25,,normal_090,patient_064_node_4
26,,patient_082_node_3,normal_140
27,,patient_028_node_4,patient_012_node_1
28,,patient_095_node_4,normal_054
29,,normal_149,patient_078_node_2
30,,patient_023_node_1,normal_007
31,,test_077,normal_145
32,,test_087,patient_008_node_3
33,,patient_042_node_2,test_023
34,,test_014,patient_001_node_2
35,,normal_119,test_041
36,,patient_031_node_0,normal_032
37,,normal_159,patient_074_node_1
38,,patient_039_node_3,normal_152
39,,patient_082_node_4,patient_071_node_2
40,,patient_043_node_4,normal_095
41,,test_019,patient_055_node_3
42,,patient_073_node_0,normal_008
43,,patient_040_node_3,normal_117
44,,normal_144,patient_061_node_3
45,,patient_071_node_1,normal_110
46,,normal_104,patient_075_node_0
47,,normal_023,patient_077_node_1
48,,patient_057_node_3,normal_106
49,,normal_002,patient_089_node_2
50,,patient_013_node_0,test_042
51,,test_109,normal_081
52,,patient_065_node_1,patient_090_node_0
53,,test_123,normal_136
54,,patient_059_node_3,patient_086_node_2
55,,patient_037_node_2,patient_082_node_0
56,,patient_087_node_2,normal_001
57,,patient_069_node_4,patient_000_node_1
58,,patient_007_node_3,patient_061_node_0
59,,test_057,patient_020_node_3
60,,patient_035_node_1,normal_089
61,,normal_072,patient_001_node_0
62,,patient_006_node_0,normal_134
63,,patient_023_node_3,test_127
64,,patient_084_node_0,patient_081_node_0
65,,test_062,patient_003_node_4
66,,patient_057_node_2,normal_080
67,,test_022,normal_148
68,,patient_090_node_2,test_098
69,,normal_130,normal_064
70,,patient_002_node_0,patient_077_node_0
71,,patient_003_node_0,normal_061
72,,test_028,normal_126
73,,test_043,patient_060_node_2
74,,normal_074,patient_044_node_0
75,,patient_085_node_3,test_078
76,,test_037,test_056
77,,patient_082_node_1,patient_029_node_4
78,,patient_035_node_3,normal_143
79,,patient_085_node_2,test_088
80,,patient_036_node_2,normal_085
81,,normal_131,patient_015_node_3
82,,patient_098_node_1,test_020
83,,patient_013_node_1,normal_139
84,,normal_154,patient_073_node_2
85,,test_120,test_126
86,,patient_094_node_3,patient_074_node_3
87,,test_089,normal_141
88,,patient_078_node_3,patient_055_node_4
89,,normal_088,patient_004_node_2
90,,normal_045,normal_056
91,,patient_093_node_3,normal_016
92,,patient_048_node_3,normal_120
93,,normal_129,normal_132
94,,patient_090_node_3,patient_011_node_1
95,,patient_055_node_1,normal_038
96,,patient_053_node_0,patient_027_node_3
97,,patient_012_node_4,patient_083_node_0
98,,normal_030,patient_095_node_3
99,,normal_137,patient_071_node_0
100,,normal_042,normal_059
101,,normal_116,normal_146
102,,patient_054_node_4,normal_112
103,,patient_099_node_2,test_091
104,,patient_021_node_2,patient_032_node_4
105,,patient_099_node_1,patient_031_node_2
106,,patient_006_node_3,patient_002_node_4
107,,normal_133,normal_013
108,,patient_065_node_3,patient_089_node_1
109,,patient_060_node_1,patient_075_node_2
110,,patient_082_node_2,patient_061_node_2
111,,patient_044_node_1,patient_000_node_4
112,,test_018,patient_054_node_2
113,,test_129,normal_153
114,,test_080,patient_009_node_4
115,,patient_072_node_3,normal_157
116,,patient_078_node_0,test_058
117,,normal_029,patient_075_node_1
118,,patient_036_node_0,normal_138
119,,test_085,normal_103
120,,patient_040_node_1,patient_053_node_2
121,,patient_011_node_3,normal_135
122,,patient_041_node_2,patient_043_node_0
123,,normal_024,patient_040_node_4
124,,patient_038_node_1,test_125
125,,normal_127,test_045
126,,patient_001_node_1,normal_092
127,,patient_092_node_2,normal_044
128,,patient_025_node_0,normal_071
129,,patient_010_node_2,test_107
130,,patient_044_node_2,patient_071_node_3
131,,test_072,test_036
132,,test_130,test_059
133,,patient_008_node_1,normal_111
134,,patient_009_node_2,normal_027
135,,test_034,patient_078_node_4
136,,patient_042_node_4,patient_004_node_1
137,,test_112,patient_034_node_2
138,,patient_085_node_1,patient_073_node_4
139,,patient_046_node_1,patient_002_node_2
140,,normal_066,patient_031_node_1
141,,patient_051_node_3,normal_035
142,,patient_037_node_3,normal_107
143,,patient_050_node_1,test_118
144,,normal_040,test_070
145,,normal_068,normal_142
146,,normal_075,patient_032_node_2
147,,patient_061_node_1,test_005
148,,patient_056_node_1,patient_057_node_4
149,,patient_035_node_2,test_063
150,,test_124,patient_041_node_3
151,,normal_005,normal_087
152,,patient_057_node_1,normal_037
153,,patient_025_node_1,patient_067_node_2
154,,patient_070_node_2,test_083
155,,patient_065_node_2,patient_016_node_2
156,,patient_081_node_3,patient_067_node_0
157,,patient_089_node_4,patient_083_node_1
158,,normal_034,patient_012_node_3
159,,patient_031_node_3,normal_060
160,,patient_047_node_1,patient_039_node_4
161,,normal_055,patient_053_node_3
162,,patient_056_node_3,patient_058_node_4
163,,patient_064_node_2,normal_022
164,,patient_043_node_1,normal_043
165,,patient_062_node_4,patient_058_node_1
166,,patient_023_node_2,test_111
167,,tumor_005,tumor_032
168,,tumor_027,patient_028_node_3
169,,patient_064_node_0,patient_093_node_4
170,,patient_011_node_0,tumor_040
171,,patient_097_node_3,tumor_088
172,,patient_097_node_0,patient_007_node_4
173,,patient_092_node_3,patient_013_node_4
174,,test_029,patient_051_node_2
175,,patient_044_node_4,patient_068_node_4
176,,patient_080_node_3,tumor_109
177,,patient_034_node_3,patient_094_node_2
178,,patient_069_node_0,test_040
179,,patient_048_node_0,tumor_043
180,,tumor_084,patient_052_node_1
181,,patient_039_node_1,patient_015_node_1
182,,patient_004_node_4,patient_026_node_2
183,,patient_068_node_1,patient_008_node_0
184,,patient_021_node_1,test_068
185,,patient_029_node_1,patient_028_node_1
186,,tumor_062,tumor_046
187,,test_092,patient_076_node_3
188,,patient_052_node_0,patient_062_node_0
189,,tumor_081,patient_014_node_3
190,,tumor_016,patient_042_node_3
191,,tumor_085,tumor_093
192,,patient_051_node_4,tumor_098
193,,patient_028_node_0,test_074
194,,test_030,patient_017_node_1
195,,test_082,patient_094_node_4
196,,tumor_072,tumor_107
197,,patient_051_node_0,tumor_036
198,,patient_029_node_3,patient_014_node_2
199,,tumor_038,patient_075_node_4
200,,tumor_014,test_099
201,,test_048,patient_006_node_2
202,,patient_032_node_1,tumor_018
203,,patient_006_node_4,patient_026_node_3
204,,test_113,tumor_059
205,,tumor_083,test_090
206,,tumor_028,patient_096_node_0
207,,patient_038_node_2,tumor_039
208,,patient_074_node_4,patient_072_node_0
209,,patient_077_node_4,test_116
210,,patient_047_node_2,patient_029_node_0
211,,test_052,patient_069_node_3
212,,patient_033_node_2,patient_051_node_1
213,,test_013,test_121
214,,tumor_024,tumor_066
215,,patient_080_node_1,patient_092_node_0
216,,tumor_022,patient_094_node_0
217,,patient_033_node_1,patient_080_node_0
218,,patient_010_node_4,tumor_075
219,,tumor_101,patient_026_node_0
